,Construct,Industrial,Food,RealState,Catering,Commerce,Transport,Hotel,PublicAdmin,Education,Health,SocialServ,ProfessActiv,ScientifActiv,RecreatActiv,ArtistActiv,FinanActiv,Other,Information
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,223,0,0,0,0,0,0,0,199,1327,220,0,138,0,73,0
47,0,0,0,446,0,0,0,0,0,0,0,398,2722,301,0,276,0,146,0
48,0,0,0,669,0,0,0,0,0,0,0,597,4117,382,0,414,0,219,0
49,0,0,0,892,0,0,0,0,0,0,0,796,5512,463,0,552,0,292,0
50,0,0,0,1309,0,0,0,0,0,0,0,1178,8500,912,0,690,0,598,0
51,0,0,0,1726,0,0,0,0,0,0,0,1560,11732,1077,0,828,0,904,0
52,0,0,0,2143,0,0,0,0,0,0,0,1942,14964,1242,0,966,0,1210,0
53,0,0,0,2560,0,0,0,0,0,0,0,2324,18196,1407,0,1104,0,1516,0
54,0,0,0,3294,0,0,0,0,0,0,0,2856,23363,1992,0,1388,0,1932,0
55,0,0,0,4117,0,0,0,0,0,0,0,3388,28599,2214,0,1729,0,2406,0
56,0,0,0,4940,0,0,0,0,0,0,0,3920,33835,2436,0,2070,0,2880,0
57,0,0,0,5763,0,0,0,0,0,0,0,4452,39071,2658,0,2411,0,3354,0
58,0,0,0,6687,0,0,0,0,0,0,0,5085,45795,3411,0,2898,0,4028,0
59,0,0,0,7611,0,0,0,0,0,0,0,5775,52795,3734,0,3385,0,4702,0
60,0,0,0,8535,0,0,0,0,0,0,0,6465,59795,4035,0,3872,0,5376,0
61,0,0,0,9236,0,0,0,0,0,0,0,6956,65400,4255,0,4221,0,5977,0
62,0,0,0,9851,0,0,0,0,0,0,0,7447,70769,4833,0,4570,0,6578,0
63,0,0,0,10552,0,0,0,0,0,0,0,7938,76374,5053,0,4919,0,7179,0
64,0,0,0,11253,0,0,0,0,0,0,0,8429,81979,5273,0,5268,0,7780,0
65,0,0,0,11760,0,0,0,0,0,0,0,8737,85747,5409,0,5617,0,8148,0
66,0,0,0,12267,0,0,0,0,0,0,0,8943,89477,5758,0,5910,0,8516,0
67,0,0,0,12774,0,0,0,0,0,0,0,9251,93245,5894,0,6259,0,8884,0
68,0,0,0,13281,0,0,0,0,0,0,0,9559,97013,6030,0,6608,0,9252,0
69,0,0,0,13382,0,0,0,0,0,0,0,9717,98777,6109,0,6754,0,9452,0
70,0,0,0,13483,0,0,0,0,0,0,0,9875,100397,6300,0,6900,0,9652,0
71,0,0,0,13584,0,0,0,0,0,0,0,10033,102161,6379,0,7046,0,9852,0
72,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
73,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
74,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
75,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
76,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
77,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
78,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
79,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
80,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
81,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
82,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
83,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
84,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
85,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
86,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
87,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
88,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
89,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
90,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
91,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
92,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
93,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
94,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
95,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
96,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
97,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
98,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
99,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
100,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
101,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
102,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
103,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
104,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
105,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
106,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
107,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
108,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
109,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
110,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
111,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
112,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
113,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
114,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
115,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
116,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
117,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
118,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
119,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
120,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
121,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
122,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
123,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
124,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
125,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6458,0,7192,0,10052,0
126,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6484,0,7192,0,10052,0
127,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6484,0,7192,0,10052,0
128,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6484,0,7192,0,10052,0
129,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6484,0,7192,0,10052,0
130,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6484,0,7192,0,10052,0
131,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6484,0,7192,0,10052,0
132,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6484,0,7192,0,10052,0
133,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6484,0,7192,0,10052,0
134,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6484,0,7192,0,10052,0
135,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6484,0,7192,0,10052,0
136,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6484,0,7192,0,10052,0
137,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6484,0,7192,0,10052,0
138,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6484,0,7192,0,10052,0
139,0,0,0,13685,0,0,0,0,0,0,0,10191,103925,6484,0,7192,0,10052,0
140,0,0,0,14058,0,0,0,0,0,0,0,10191,103925,6628,0,7192,0,10052,0
141,0,0,0,14443,0,0,0,0,0,0,0,10191,103925,6671,0,7192,0,10052,0
142,0,0,0,14910,0,0,0,0,0,0,0,10191,103925,6671,0,7192,0,10052,0
143,0,0,0,15286,0,0,0,0,0,0,0,10191,103925,6783,0,7192,0,10052,0
144,0,0,0,16510,0,0,0,0,0,0,0,10191,103925,7023,0,7192,0,10052,0
145,0,0,0,17842,0,0,0,0,0,0,0,10191,103925,7079,0,7192,0,10052,0
146,0,0,0,19289,0,0,0,0,0,0,0,10191,103925,7127,0,7192,0,10052,0
147,0,0,0,20644,0,0,0,0,0,0,0,10191,103925,7261,0,7192,0,10052,0
148,0,0,0,22349,0,0,0,0,0,0,0,10191,103925,7501,0,7192,0,10052,0
149,0,0,0,24188,0,0,0,0,0,0,0,10191,103925,7562,0,7192,0,10052,0
150,0,0,0,26054,0,0,0,0,0,0,0,10191,103925,7624,0,7192,0,10052,0
151,0,0,0,27945,0,0,0,0,0,0,0,10191,103925,7758,0,7192,0,10052,0
152,0,0,0,30177,0,0,0,0,0,0,0,10191,103925,7998,0,7192,0,10052,0
153,0,0,0,32679,0,0,0,0,0,0,0,10191,103925,8059,0,7192,0,10052,0
154,0,0,0,35164,0,0,0,0,0,0,0,10191,103925,8121,0,7192,0,10052,0
155,0,0,0,37624,0,0,0,0,0,0,0,10191,103925,8206,0,7192,0,10052,0
156,0,0,0,39964,0,0,0,0,0,0,0,10191,103925,8446,0,7192,0,10052,0
157,0,0,0,41981,0,0,0,0,0,0,0,10191,103925,8464,0,7192,0,10052,0
158,0,0,0,44005,0,0,0,0,0,0,0,10191,103925,8478,0,7192,0,10052,0
159,0,0,0,46079,0,0,0,0,0,0,0,10191,103925,8541,0,7192,0,10052,0
160,0,0,0,48048,0,0,0,0,0,0,0,10191,103925,8804,0,7192,0,10052,0
161,0,0,0,49076,0,0,0,0,0,0,0,10191,103925,8809,0,7192,0,10052,0
162,0,0,0,50183,0,0,0,0,0,0,0,10191,103925,8809,0,7192,0,10052,0
163,0,0,0,51211,0,0,0,0,0,0,0,10191,103925,8872,0,7192,0,10052,0
164,0,0,0,52239,0,0,0,0,0,0,0,10191,103925,9017,0,7192,0,10052,0
165,0,0,0,52773,0,0,0,0,0,0,0,10191,103925,9017,0,7192,0,10052,0
166,0,0,0,53307,0,0,0,0,0,0,0,10191,103925,9017,0,7192,0,10052,0
167,0,0,0,53841,0,0,0,0,0,0,0,10191,103925,9154,0,7192,0,10052,0
168,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
169,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
170,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
171,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
172,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
173,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
174,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
175,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
176,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
177,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
178,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
179,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
180,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
181,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
182,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
183,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
184,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
185,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
186,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
187,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
188,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
189,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
190,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
191,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
192,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
193,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
194,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
195,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
196,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
197,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
198,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
199,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
200,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
201,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
202,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
203,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
204,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
205,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
206,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
207,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
208,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
209,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
210,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
211,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
212,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
213,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
214,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
215,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
216,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
217,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
218,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
219,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
220,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9277,0,7192,0,10052,0
221,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9320,0,7192,0,10052,0
222,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9320,0,7192,0,10052,0
223,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9320,0,7192,0,10052,0
224,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9320,0,7192,0,10052,0
225,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9320,0,7192,0,10052,0
226,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9320,0,7192,0,10052,0
227,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9320,0,7192,0,10052,0
228,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9460,0,7192,0,10052,0
229,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9465,0,7192,0,10052,0
230,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9508,0,7192,0,10052,0
231,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9508,0,7192,0,10052,0
232,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9770,0,7192,0,10052,0
233,0,0,0,54347,0,0,0,0,0,0,0,10191,103925,9775,0,7192,0,10052,0
234,0,0,0,54481,0,0,0,0,0,0,0,10390,105129,9925,0,7192,0,10125,0
235,0,0,0,54642,0,0,0,0,0,0,0,10589,106524,10082,0,7192,0,10198,0
236,0,0,0,54817,0,0,0,0,0,0,0,10720,107919,10474,0,7192,0,10271,0
237,0,0,0,55081,0,0,0,0,0,0,0,10919,109314,10582,0,7192,0,10344,0
238,0,0,0,55539,0,0,0,0,0,0,0,11301,112114,10816,0,7192,0,10592,0
239,0,0,0,55997,0,0,0,0,0,0,0,11683,115316,11057,0,7192,0,10898,0
240,0,0,0,56393,0,0,0,0,0,0,0,12065,118489,11403,0,7192,0,11204,0
241,0,0,0,56851,0,0,0,0,0,0,0,12447,121584,11609,0,7192,0,11510,0
242,0,0,0,57629,0,0,0,0,0,0,0,12834,126664,11900,0,7192,0,11984,0
243,0,0,0,58493,0,0,0,0,0,0,0,13304,131900,12114,0,7192,0,12458,0
244,0,0,0,59357,0,0,0,0,0,0,0,13815,137061,12517,0,7192,0,12932,0
245,0,0,0,60143,0,0,0,0,0,0,0,14347,142273,12910,0,7192,0,13406,0
246,0,0,0,61108,0,0,0,0,0,0,0,14935,148758,13257,0,7192,0,14080,0
247,0,0,0,62073,0,0,0,0,0,0,0,15625,155689,13634,0,7192,0,14754,0
248,0,0,0,62887,0,0,0,0,0,0,0,16315,162609,14116,0,7192,0,15420,0
249,0,0,0,63827,0,0,0,0,0,0,0,16978,169493,14588,0,7192,0,16094,0
250,0,0,0,64837,0,0,0,0,0,0,0,17668,176465,14958,0,7192,0,16768,0
251,0,0,0,65847,0,0,0,0,0,0,0,18358,183438,15335,0,7192,0,17442,0
252,0,0,0,66857,0,0,0,0,0,0,0,19048,190367,15817,0,7192,0,18116,0
253,0,0,0,67565,0,0,0,0,0,0,0,19539,195972,16186,0,7192,0,18717,0
254,0,0,0,68352,0,0,0,0,0,0,0,20030,201577,16406,0,7192,0,19318,0
255,0,0,0,69139,0,0,0,0,0,0,0,20521,207182,16702,0,7192,0,19919,0
256,0,0,0,69926,0,0,0,0,0,0,0,21012,212787,17027,0,7192,0,20520,0
257,0,0,0,70519,0,0,0,0,0,0,0,21320,216499,17245,0,7192,0,20888,0
258,0,0,0,71112,0,0,0,0,0,0,0,21628,220267,17381,0,7192,0,21256,0
259,0,0,0,71705,0,0,0,0,0,0,0,21936,224035,17580,0,7192,0,21584,0
260,0,0,0,72298,0,0,0,0,0,0,0,22191,227803,17784,0,7192,0,21952,0
261,0,0,0,72399,0,0,0,0,0,0,0,22349,229567,17863,0,7192,0,22152,0
262,0,0,0,72500,0,0,0,0,0,0,0,22507,231331,17942,0,7192,0,22352,0
263,0,0,0,72601,0,0,0,0,0,0,0,22665,233095,18084,0,7192,0,22552,0
264,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
265,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
266,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
267,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
268,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
269,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
270,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
271,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
272,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
273,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
274,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
275,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
276,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
277,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
278,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
279,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
280,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
281,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
282,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
283,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
284,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
285,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
286,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
287,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
288,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
289,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
290,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
291,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
292,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
293,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
294,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
295,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
296,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
297,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
298,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
299,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
300,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
301,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
302,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
303,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
304,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
305,0,0,0,72702,0,0,0,0,0,0,0,22823,234859,18212,0,7192,0,22752,0
