,Construct,Industrial,Food,RealState,Catering,Commerce,Transport,Hotel,PublicAdmin,Education,Health,SocialServ,ProfessActiv,ScientifActiv,RecreatActiv,ArtistActiv,FinanActiv,Other,Information
26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0,0,0,80,0,0,0,0,0,0,0,282,1695,259,0,45,0,297,0
47,0,0,0,160,0,0,0,0,0,0,0,564,3390,405,0,90,0,594,0
48,0,0,0,240,0,0,0,0,0,0,0,846,5085,551,0,135,0,891,0
49,0,0,0,320,0,0,0,0,0,0,0,1128,6780,697,0,180,0,1188,0
50,0,0,0,524,0,0,0,0,0,0,0,1574,10289,1150,0,284,0,1588,0
51,0,0,0,728,0,0,0,0,0,0,0,2060,13798,1296,0,388,0,1988,0
52,0,0,0,932,0,0,0,0,0,0,0,2546,17307,1442,0,492,0,2388,0
53,0,0,0,1136,0,0,0,0,0,0,0,3032,20816,1588,0,596,0,2788,0
54,0,0,0,1506,0,0,0,0,0,0,0,3590,25870,2256,0,933,0,3565,0
55,0,0,0,1925,0,0,0,0,0,0,0,4148,30930,2528,0,1328,0,4342,0
56,0,0,0,2344,0,0,0,0,0,0,0,4706,35990,2800,0,1723,0,5119,0
57,0,0,0,2763,0,0,0,0,0,0,0,5264,41050,3072,0,2118,0,5896,0
58,0,0,0,3510,0,0,0,0,0,0,0,5801,47749,3905,0,2619,0,6821,0
59,0,0,0,4257,0,0,0,0,0,0,0,6434,54632,4257,0,3120,0,7746,0
60,0,0,0,5004,0,0,0,0,0,0,0,7067,61515,4609,0,3621,0,8671,0
61,0,0,0,5671,0,0,0,0,0,0,0,7418,66703,4815,0,4077,0,9299,0
62,0,0,0,6338,0,0,0,0,0,0,0,7714,71756,5477,0,4506,0,9905,0
63,0,0,0,7005,0,0,0,0,0,0,0,8065,76944,5683,0,4962,0,10533,0
64,0,0,0,7672,0,0,0,0,0,0,0,8416,82132,5889,0,5418,0,11161,0
65,0,0,0,8215,0,0,0,0,0,0,0,8563,85506,6095,0,5815,0,11686,0
66,0,0,0,8758,0,0,0,0,0,0,0,8710,88794,6563,0,6106,0,12197,0
67,0,0,0,9301,0,0,0,0,0,0,0,8857,92168,6769,0,6503,0,12722,0
68,0,0,0,9844,0,0,0,0,0,0,0,9004,95542,6975,0,6900,0,13247,0
69,0,0,0,10172,0,0,0,0,0,0,0,9079,97365,7055,0,7006,0,13395,0
70,0,0,0,10494,0,0,0,0,0,0,0,9154,99070,7308,0,7112,0,13521,0
71,0,0,0,10822,0,0,0,0,0,0,0,9229,100893,7388,0,7218,0,13669,0
72,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
73,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
74,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
75,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
76,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
77,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
78,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
79,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
80,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
81,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
82,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
83,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
84,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
85,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
86,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
87,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
88,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
89,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
90,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
91,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
92,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
93,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
94,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
95,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
96,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
97,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
98,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
99,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
100,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
101,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
102,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
103,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
104,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
105,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
106,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
107,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
108,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
109,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
110,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
111,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
112,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
113,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
114,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
115,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
116,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
117,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
118,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
119,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
120,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
121,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
122,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
123,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
124,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
125,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7468,0,7324,0,13817,0
126,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7530,0,7324,0,13817,0
127,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7530,0,7324,0,13817,0
128,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7530,0,7324,0,13817,0
129,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7530,0,7324,0,13817,0
130,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7530,0,7324,0,13817,0
131,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7530,0,7324,0,13817,0
132,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7530,0,7324,0,13817,0
133,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7530,0,7324,0,13817,0
134,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7530,0,7324,0,13817,0
135,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7530,0,7324,0,13817,0
136,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7530,0,7324,0,13817,0
137,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7530,0,7324,0,13817,0
138,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7530,0,7324,0,13817,0
139,0,0,0,11150,0,0,0,0,0,0,0,9304,102716,7530,0,7324,0,13817,0
140,0,0,0,11595,0,0,0,0,0,0,0,9304,102716,7692,0,7324,0,13817,0
141,0,0,0,12338,0,0,0,0,0,0,0,9304,102716,7692,0,7324,0,13817,0
142,0,0,0,13146,0,0,0,0,0,0,0,9304,102716,7692,0,7324,0,13817,0
143,0,0,0,13788,0,0,0,0,0,0,0,9304,102716,7865,0,7324,0,13817,0
144,0,0,0,14769,0,0,0,0,0,0,0,9304,102716,8013,0,7324,0,13817,0
145,0,0,0,15897,0,0,0,0,0,0,0,9304,102716,8107,0,7324,0,13817,0
146,0,0,0,16934,0,0,0,0,0,0,0,9304,102716,8158,0,7324,0,13817,0
147,0,0,0,17890,0,0,0,0,0,0,0,9304,102716,8331,0,7324,0,13817,0
148,0,0,0,19840,0,0,0,0,0,0,0,9304,102716,8479,0,7324,0,13817,0
149,0,0,0,21732,0,0,0,0,0,0,0,9304,102716,8676,0,7324,0,13817,0
150,0,0,0,23739,0,0,0,0,0,0,0,9304,102716,8727,0,7324,0,13817,0
151,0,0,0,25607,0,0,0,0,0,0,0,9304,102716,8900,0,7324,0,13817,0
152,0,0,0,28174,0,0,0,0,0,0,0,9304,102716,9048,0,7324,0,13817,0
153,0,0,0,30762,0,0,0,0,0,0,0,9304,102716,9245,0,7324,0,13817,0
154,0,0,0,33620,0,0,0,0,0,0,0,9304,102716,9296,0,7324,0,13817,0
155,0,0,0,36333,0,0,0,0,0,0,0,9304,102716,9454,0,7324,0,13817,0
156,0,0,0,39030,0,0,0,0,0,0,0,9304,102716,9602,0,7324,0,13817,0
157,0,0,0,40912,0,0,0,0,0,0,0,9304,102716,9737,0,7324,0,13817,0
158,0,0,0,42976,0,0,0,0,0,0,0,9304,102716,9737,0,7324,0,13817,0
159,0,0,0,44952,0,0,0,0,0,0,0,9304,102716,9895,0,7324,0,13817,0
160,0,0,0,46927,0,0,0,0,0,0,0,9304,102716,10058,0,7324,0,13817,0
161,0,0,0,48442,0,0,0,0,0,0,0,9304,102716,10099,0,7324,0,13817,0
162,0,0,0,50034,0,0,0,0,0,0,0,9304,102716,10099,0,7324,0,13817,0
163,0,0,0,51626,0,0,0,0,0,0,0,9304,102716,10257,0,7324,0,13817,0
164,0,0,0,53203,0,0,0,0,0,0,0,9304,102716,10320,0,7324,0,13817,0
165,0,0,0,53965,0,0,0,0,0,0,0,9304,102716,10320,0,7324,0,13817,0
166,0,0,0,54727,0,0,0,0,0,0,0,9304,102716,10320,0,7324,0,13817,0
167,0,0,0,55489,0,0,0,0,0,0,0,9304,102716,10403,0,7324,0,13817,0
168,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
169,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
170,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
171,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
172,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
173,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
174,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
175,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
176,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
177,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
178,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
179,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
180,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
181,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
182,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
183,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
184,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
185,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
186,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
187,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
188,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
189,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
190,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
191,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
192,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
193,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
194,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
195,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
196,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
197,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
198,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
199,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
200,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
201,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
202,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
203,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
204,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
205,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
206,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
207,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
208,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
209,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
210,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
211,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
212,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
213,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
214,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
215,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
216,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
217,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
218,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
219,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
220,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10418,0,7324,0,13817,0
221,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10480,0,7324,0,13817,0
222,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10480,0,7324,0,13817,0
223,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10480,0,7324,0,13817,0
224,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10480,0,7324,0,13817,0
225,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10480,0,7324,0,13817,0
226,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10480,0,7324,0,13817,0
227,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10480,0,7324,0,13817,0
228,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10508,0,7324,0,13817,0
229,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10549,0,7324,0,13817,0
230,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10674,0,7324,0,13817,0
231,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10674,0,7324,0,13817,0
232,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10750,0,7324,0,13817,0
233,0,0,0,56213,0,0,0,0,0,0,0,9304,102716,10791,0,7324,0,13817,0
234,0,0,0,56293,0,0,0,0,0,0,0,9565,104276,10925,0,7324,0,14114,0
235,0,0,0,56373,0,0,0,0,0,0,0,9847,105971,11185,0,7324,0,14411,0
236,0,0,0,56453,0,0,0,0,0,0,0,10077,107618,11497,0,7324,0,14708,0
237,0,0,0,56533,0,0,0,0,0,0,0,10307,109313,11735,0,7324,0,15005,0
238,0,0,0,56737,0,0,0,0,0,0,0,10595,112718,12078,0,7324,0,15405,0
239,0,0,0,56941,0,0,0,0,0,0,0,11081,116104,12338,0,7324,0,15805,0
240,0,0,0,57099,0,0,0,0,0,0,0,11567,119468,12650,0,7324,0,16205,0
241,0,0,0,57303,0,0,0,0,0,0,0,12013,122977,12888,0,7324,0,16605,0
242,0,0,0,57673,0,0,0,0,0,0,0,12571,127914,13357,0,7324,0,17382,0
243,0,0,0,58092,0,0,0,0,0,0,0,13054,132889,13678,0,7324,0,18159,0
244,0,0,0,58511,0,0,0,0,0,0,0,13612,137838,14116,0,7324,0,18860,0
245,0,0,0,58930,0,0,0,0,0,0,0,14170,142842,14480,0,7324,0,19637,0
246,0,0,0,59671,0,0,0,0,0,0,0,14748,149401,15029,0,7324,0,20443,0
247,0,0,0,60418,0,0,0,0,0,0,0,15381,156247,15495,0,7324,0,21346,0
248,0,0,0,61078,0,0,0,0,0,0,0,16014,163130,16013,0,7324,0,22271,0
249,0,0,0,61887,0,0,0,0,0,0,0,16647,170002,16457,0,7324,0,23196,0
250,0,0,0,62696,0,0,0,0,0,0,0,17280,176811,16945,0,7324,0,24121,0
251,0,0,0,63505,0,0,0,0,0,0,0,17913,183652,17411,0,7324,0,25046,0
252,0,0,0,64314,0,0,0,0,0,0,0,18491,190535,17929,0,7324,0,25971,0
253,0,0,0,65043,0,0,0,0,0,0,0,18842,195636,18176,0,7324,0,26599,0
254,0,0,0,65772,0,0,0,0,0,0,0,19193,200824,18517,0,7324,0,27227,0
255,0,0,0,66581,0,0,0,0,0,0,0,19544,205964,18837,0,7324,0,27855,0
256,0,0,0,67390,0,0,0,0,0,0,0,19895,210912,19209,0,7324,0,28483,0
257,0,0,0,67933,0,0,0,0,0,0,0,20042,214231,19456,0,7324,0,29008,0
258,0,0,0,68476,0,0,0,0,0,0,0,20189,217605,19662,0,7324,0,29533,0
259,0,0,0,69019,0,0,0,0,0,0,0,20336,220960,19951,0,7324,0,30058,0
260,0,0,0,69562,0,0,0,0,0,0,0,20483,224206,20295,0,7324,0,30583,0
261,0,0,0,69890,0,0,0,0,0,0,0,20558,226029,20375,0,7324,0,30731,0
262,0,0,0,70218,0,0,0,0,0,0,0,20633,227852,20455,0,7324,0,30879,0
263,0,0,0,70546,0,0,0,0,0,0,0,20708,229630,20618,0,7324,0,31027,0
264,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
265,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
266,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
267,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
268,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
269,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
270,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
271,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
272,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
273,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
274,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
275,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
276,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
277,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
278,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
279,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
280,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
281,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
282,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
283,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
284,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
285,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
286,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
287,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
288,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
289,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
290,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
291,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
292,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
293,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
294,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
295,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
296,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
297,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
298,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
299,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
300,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
301,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
302,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
303,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
304,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
305,0,0,0,70874,0,0,0,0,0,0,0,20783,231399,20788,0,7324,0,31175,0
