,Agent_Commerce($),Agent_Commerce(#),Agent_Catering($),Agent_Catering(#),Agent_Health($),Agent_Health(#),Agent_Recreation($),Agent_Recreation(#),Agent_Transport($),Agent_Transport(#),Agent_Hotel($),Agent_Hotel(#),Agent_RealState($),Agent_RealState(#)
34,13700,137,0,0,0,0,0,0,15959,162,4750,48,0,0
35,20399,204,0,0,0,0,0,0,22156,225,6726,68,0,0
36,26896,269,100,1,0,0,0,0,28641,291,9192,93,0,0
37,33388,334,100,1,0,0,0,0,35615,362,11558,117,0,0
38,40159,402,100,1,0,0,0,0,42856,436,13825,140,0,0
39,49185,493,100,1,0,0,0,0,52057,530,18157,184,0,0
40,59473,597,500,5,0,0,0,0,62514,637,23073,234,0,0
41,69330,697,600,6,0,0,0,0,72856,743,28075,285,0,0
42,79446,800,1200,12,0,0,0,0,81997,837,32771,333,0,0
43,93197,940,2700,27,0,0,0,0,93285,953,38840,395,0,0
44,107485,1086,6200,62,0,0,0,0,106016,1084,44602,454,0,0
45,120838,1223,11600,116,0,0,0,0,118040,1208,51134,521,0,0
46,135038,1369,18400,184,0,0,0,0,130422,1336,56870,580,0,0
47,148418,1507,28300,283,0,0,0,0,141213,1448,62494,638,0,0
48,162735,1655,42300,423,0,0,0,0,153147,1572,68110,696,0,0
49,176137,1794,59900,599,0,0,0,0,164755,1693,74683,764,0,0
50,190085,1939,78500,785,0,0,0,0,177811,1829,80659,826,0,0
51,203904,2083,99600,996,0,0,0,0,188591,1942,86720,889,0,0
52,216137,2211,126000,1260,0,0,0,0,200518,2067,92665,951,0,0
53,229797,2354,152300,1523,0,0,0,0,211649,2184,97633,1003,0,0
54,243717,2500,179800,1798,0,0,0,0,223339,2307,104337,1073,0,0
55,256843,2638,209500,2095,0,0,0,0,234904,2429,110056,1133,0,0
56,269183,2768,235900,2359,0,0,0,0,246557,2552,116349,1199,0,0
57,282245,2906,262500,2625,0,0,0,0,258547,2679,121774,1256,0,0
58,293870,3029,288500,2885,0,0,0,0,269364,2794,127644,1318,0,0
59,306227,3160,308700,3087,0,0,0,0,280747,2915,133903,1384,0,0
60,317265,3277,326800,3268,0,0,0,0,292784,3043,139295,1441,0,0
61,326480,3375,367700,3677,0,0,0,0,301890,3139,144573,1497,0,0
62,334638,3462,382400,3824,0,0,0,0,308564,3210,148787,1542,0,0
63,341367,3534,393400,3934,0,0,0,0,317064,3300,154044,1598,0,0
64,348955,3615,401500,4015,0,0,0,0,324391,3378,158433,1645,0,0
65,355891,3689,428500,4285,0,0,0,0,330024,3438,161944,1683,0,0
66,364445,3780,434000,4340,0,0,0,0,334882,3490,165835,1725,0,0
67,370831,3848,437200,4372,0,0,0,0,340500,3550,169232,1762,0,0
68,377385,3918,440900,4409,0,0,0,0,345140,3600,172533,1798,0,0
69,381985,3967,468600,4686,0,0,0,0,347298,3623,174404,1818,0,0
70,391193,4064,469700,4697,0,0,0,0,349455,3646,175602,1831,0,0
71,396302,4118,470600,4706,0,0,0,0,351513,3668,176894,1845,0,0
72,401227,4170,471300,4713,0,0,0,0,352893,3683,178085,1858,0,0
73,403887,4198,498700,4987,0,0,0,0,353569,3690,178278,1860,0,0
74,408300,4244,499200,4992,0,0,0,0,353569,3690,178278,1860,0,0
75,409649,4258,499500,4995,0,0,0,0,353569,3690,178278,1860,0,0
76,410614,4268,499700,4997,0,0,0,0,353569,3690,178278,1860,0,0
77,411481,4277,499800,4998,0,0,0,0,353569,3690,178278,1860,0,0
78,411866,4281,499800,4998,0,0,0,0,353569,3690,178278,1860,0,0
79,412251,4285,499800,4998,0,0,100,1,353569,3690,178278,1860,0,0
80,412348,4286,499800,4998,0,0,100,1,353569,3690,178278,1860,0,0
81,412636,4289,499800,4998,0,0,300,3,353569,3690,178278,1860,0,0
82,412636,4289,500000,5000,0,0,400,4,353569,3690,178278,1860,0,0
83,412732,4290,500000,5000,0,0,700,7,353569,3690,178278,1860,0,0
84,412732,4290,500000,5000,0,0,900,9,353569,3690,178278,1860,0,0
85,412732,4290,500200,5002,0,0,1200,12,353569,3690,178278,1860,0,0
86,412732,4290,500300,5003,0,0,1500,15,353569,3690,178278,1860,0,0
87,412732,4290,500300,5003,0,0,1800,18,353569,3690,178278,1860,0,0
88,412732,4290,500400,5004,0,0,2400,24,353569,3690,178278,1860,0,0
89,412732,4290,501000,5010,0,0,3700,37,353569,3690,178278,1860,0,0
90,412732,4290,501800,5018,0,0,4600,46,353569,3690,178278,1860,0,0
91,412732,4290,502900,5029,0,0,5200,52,353569,3690,178278,1860,0,0
92,412732,4290,503900,5039,0,0,6800,68,353569,3690,178278,1860,0,0
93,412732,4290,505200,5052,0,0,8500,85,353569,3690,178278,1860,0,0
94,412732,4290,508300,5083,0,0,10100,101,353569,3690,178278,1860,0,0
95,412732,4290,510600,5106,0,0,12400,124,353569,3690,178278,1860,0,0
96,412732,4290,514700,5147,0,0,14000,140,353569,3690,178278,1860,0,0
97,412732,4290,520000,5200,0,0,16100,161,353569,3690,178278,1860,0,0
98,412732,4290,522800,5228,0,0,16100,161,353569,3690,178278,1860,0,0
99,412732,4290,526600,5266,0,0,16100,161,353569,3690,178278,1860,0,0
100,412732,4290,532600,5326,0,0,16100,161,353569,3690,178278,1860,0,0
101,412732,4290,536800,5368,0,0,16100,161,353569,3690,178278,1860,0,0
102,412732,4290,542900,5429,0,0,16100,161,353569,3690,178278,1860,0,0
103,412732,4290,549800,5498,0,0,16100,161,353569,3690,178278,1860,0,0
104,412732,4290,557100,5571,0,0,16100,161,353569,3690,178278,1860,0,0
105,412732,4290,566000,5660,0,0,16100,161,353569,3690,178278,1860,0,0
106,412732,4290,575200,5752,0,0,16100,161,353569,3690,178278,1860,0,0
107,412732,4290,584500,5845,0,0,16100,161,353569,3690,178278,1860,0,0
108,412732,4290,592900,5929,0,0,16100,161,353569,3690,178278,1860,0,0
109,412732,4290,602200,6022,0,0,16100,161,353569,3690,178278,1860,0,0
110,412732,4290,611100,6111,0,0,16100,161,353569,3690,178278,1860,0,0
111,412732,4290,618100,6181,0,0,16100,161,353569,3690,178278,1860,0,0
112,412732,4290,623100,6231,0,0,16100,161,353569,3690,178278,1860,0,0
113,412732,4290,626300,6263,0,0,16100,161,353569,3690,178278,1860,0,0
114,412732,4290,628700,6287,0,0,16100,161,353569,3690,178278,1860,0,0
115,412732,4290,630400,6304,0,0,16100,161,353569,3690,178278,1860,0,0
116,412732,4290,631500,6315,0,0,16100,161,353569,3690,178278,1860,0,0
117,412732,4290,631800,6318,0,0,16100,161,353569,3690,178278,1860,0,0
118,412732,4290,632000,6320,0,0,16100,161,353569,3690,178278,1860,0,0
119,412732,4290,632000,6320,0,0,16100,161,353569,3690,178278,1860,0,0
120,412732,4290,632100,6321,0,0,16100,161,353569,3690,178278,1860,0,0
121,412732,4290,632100,6321,0,0,16100,161,353569,3690,178278,1860,0,0
122,412732,4290,632100,6321,0,0,16100,161,353569,3690,178278,1860,0,0
123,412732,4290,632100,6321,0,0,16100,161,353569,3690,178278,1860,0,0
124,412732,4290,632100,6321,0,0,16100,161,353569,3690,178278,1860,0,0
125,415554,4320,632100,6321,0,0,16100,161,356840,3726,178468,1862,0,0
126,418928,4356,632100,6321,0,0,16100,161,360959,3771,178563,1863,0,0
127,422210,4391,632100,6321,0,0,16100,161,363932,3804,178658,1864,0,0
128,425117,4422,632100,6321,0,0,16100,161,368050,3849,178658,1864,0,0
129,429205,4466,633092,6331,0,0,16100,161,373731,3911,178658,1864,0,0
130,434725,4525,634974,6350,0,0,16100,161,380619,3986,178753,1865,0,0
131,439754,4579,636262,6363,0,0,16100,161,387043,4056,178753,1865,0,0
132,443939,4624,638146,6382,0,0,16100,161,393460,4126,178753,1865,0,0
133,451338,4704,643094,6432,0,0,16100,161,402202,4222,179111,1870,0,0
134,458606,4783,649133,6493,0,0,16100,161,411319,4322,179556,1876,0,0
135,466538,4869,654178,6544,0,0,16100,161,420983,4428,179820,1880,0,0
136,475193,4963,659715,6600,0,0,16100,161,429430,4521,180167,1885,0,0
137,485210,5072,670596,6710,0,0,16100,161,440792,4646,180644,1892,0,0
138,496889,5198,683054,6836,0,0,16100,161,452443,4774,181116,1899,0,0
139,508882,5328,695606,6963,0,0,16100,161,463502,4896,181583,1906,0,0
140,520563,5455,708642,7095,0,0,16100,161,474553,5018,181965,1912,0,0
141,531519,5574,720974,7220,0,0,16100,161,484735,5131,182500,1920,0,0
142,542727,5696,735076,7363,0,0,16100,161,496915,5265,182871,1926,0,0
143,554121,5820,747092,7485,0,0,16100,161,507939,5388,183394,1934,0,0
144,565948,5949,758491,7601,0,0,16100,161,518582,5507,183833,1941,0,0
145,577156,6071,768322,7701,0,0,16100,161,529734,5631,184188,1947,0,0
146,586311,6171,779705,7817,0,0,16100,161,540358,5750,184617,1954,0,0
147,596740,6285,791094,7933,0,0,16100,161,550984,5869,185118,1962,0,0
148,607032,6398,804032,8065,0,0,16100,161,562521,5998,185535,1969,0,0
149,617719,6515,817183,8199,0,0,16100,161,573498,6121,185870,1975,0,0
150,627376,6621,829733,8327,0,0,16100,161,584503,6245,186301,1982,0,0
151,635600,6712,840286,8435,0,0,16100,161,594214,6355,186761,1990,0,0
152,645613,6822,852519,8560,0,0,16100,161,605021,6477,187082,1996,0,0
153,654305,6918,861913,8656,0,0,16100,161,616175,6603,187400,2002,0,0
154,660348,6985,874046,8780,0,0,16100,161,627717,6733,187645,2007,0,0
155,667055,7060,884521,8887,0,0,16100,161,638808,6859,188019,2014,0,0
156,672755,7124,893542,8979,0,0,16100,161,649252,6977,188321,2020,0,0
157,678110,7184,915535,9203,0,0,16100,161,656550,7060,188966,2030,0,0
158,683772,7247,926696,9317,0,0,16100,161,664825,7152,189448,2038,0,0
159,688263,7297,936681,9419,0,0,16100,161,672777,7242,189831,2045,0,0
160,691391,7332,949024,9545,0,0,16100,161,678851,7311,190114,2051,0,0
161,694935,7372,971052,9770,0,0,16100,161,684288,7373,190548,2059,0,0
162,698666,7413,980471,9866,0,0,16100,161,689730,7435,190821,2065,0,0
163,701748,7447,990956,9973,0,0,16100,161,693773,7482,191088,2071,0,0
164,704129,7473,999183,10057,0,0,16100,161,698941,7541,191352,2077,0,0
165,705512,7488,1020639,10276,0,0,16100,161,700949,7564,192015,2086,0,0
166,709092,7527,1029467,10366,0,0,16100,161,702411,7581,192118,2088,0,0
167,711515,7553,1037405,10447,0,0,16100,161,704148,7601,192314,2091,0,0
168,713355,7573,1042904,10503,0,0,16100,161,706067,7623,192414,2093,0,0
169,715388,7595,1059938,10677,0,0,16100,161,706348,7626,192726,2097,0,0
170,718242,7626,1065051,10729,0,0,16100,161,706348,7626,192726,2097,0,0
171,720009,7645,1069390,10773,0,0,16100,161,706348,7626,192726,2097,0,0
172,721025,7656,1072938,10809,0,0,16100,161,706348,7626,192726,2097,0,0
173,723510,7683,1076772,10848,0,0,16100,161,706348,7626,192726,2097,0,0
174,725548,7705,1080112,10882,0,0,16100,161,706348,7626,192726,2097,0,0
175,726954,7720,1082479,10906,0,0,16100,161,706348,7626,192726,2097,0,0
176,728634,7738,1084450,10926,0,0,16100,161,706348,7626,192726,2097,0,0
177,730133,7754,1086615,10948,0,0,16100,161,706348,7626,192726,2097,0,0
178,731232,7766,1088981,10972,0,0,16100,161,706348,7626,192726,2097,0,0
179,731886,7773,1090660,10989,0,0,16100,161,706348,7626,192726,2097,0,0
180,732633,7781,1093123,11014,0,0,16100,161,706348,7626,192726,2097,0,0
181,733456,7790,1095987,11043,0,0,16100,161,706348,7626,192726,2097,0,0
182,734580,7802,1098644,11070,0,0,16100,161,706348,7626,192726,2097,0,0
183,735044,7807,1101207,11096,0,0,16100,161,706348,7626,192726,2097,0,0
184,735502,7812,1104553,11130,0,0,16100,161,706348,7626,192726,2097,0,0
185,735966,7817,1107895,11164,0,0,16100,161,706348,7626,192726,2097,0,0
186,736983,7828,1111052,11196,0,0,16100,161,706348,7626,192726,2097,0,0
187,737450,7833,1115285,11239,0,0,16100,161,706348,7626,192726,2097,0,0
188,738099,7840,1120412,11291,0,0,16100,161,706348,7626,192726,2097,0,0
189,738568,7845,1124548,11333,0,0,16100,161,706348,7626,192726,2097,0,0
190,738849,7848,1129375,11382,0,0,16100,161,706348,7626,192726,2097,0,0
191,739037,7850,1135880,11448,0,0,16100,161,706348,7626,192726,2097,0,0
192,739405,7854,1143267,11523,0,0,16100,161,706348,7626,192726,2097,0,0
193,739679,7857,1148288,11574,0,0,16100,161,706348,7626,192726,2097,0,0
194,739939,7860,1152915,11621,0,0,16100,161,706348,7626,192726,2097,0,0
195,740029,7861,1158918,11682,0,0,16100,161,706348,7626,192726,2097,0,0
196,740394,7865,1164528,11739,0,0,16100,161,706348,7626,192726,2097,0,0
197,740579,7867,1169347,11788,0,0,16100,161,706348,7626,192726,2097,0,0
198,740665,7868,1173666,11832,0,0,16100,161,706348,7626,192726,2097,0,0
199,741125,7873,1177502,11871,0,0,16100,161,706348,7626,192726,2097,0,0
200,741308,7875,1181631,11913,0,0,16100,161,706348,7626,192726,2097,0,0
201,741671,7879,1184578,11943,0,0,16100,161,706348,7626,192726,2097,0,0
202,741762,7880,1187429,11972,0,0,16100,161,706348,7626,192726,2097,0,0
203,742227,7885,1190081,11999,0,0,16100,161,706348,7626,192726,2097,0,0
204,742227,7885,1191951,12018,0,0,16100,161,706348,7626,192726,2097,0,0
205,742318,7886,1194613,12045,0,0,16100,161,706348,7626,192726,2097,0,0
206,742318,7886,1196585,12065,0,0,16100,161,706348,7626,192726,2097,0,0
207,742407,7887,1197668,12076,0,0,16100,161,706348,7626,192726,2097,0,0
208,742499,7888,1198850,12088,0,0,16100,161,706348,7626,192726,2097,0,0
209,742499,7888,1199341,12093,0,0,16100,161,706348,7626,192726,2097,0,0
210,742593,7889,1200723,12107,0,0,16100,161,706348,7626,192726,2097,0,0
211,742593,7889,1201709,12117,0,0,16100,161,706348,7626,192726,2097,0,0
212,742593,7889,1202204,12122,0,0,16100,161,706348,7626,192726,2097,0,0
213,742593,7889,1202795,12128,0,0,16100,161,706348,7626,192726,2097,0,0
214,742685,7890,1202894,12129,0,0,16100,161,706348,7626,192726,2097,0,0
215,742685,7890,1203091,12131,0,0,16100,161,706348,7626,192726,2097,0,0
216,742685,7890,1203091,12131,0,0,16100,161,706348,7626,192726,2097,0,0
217,742685,7890,1203288,12133,0,0,16100,161,706348,7626,192726,2097,0,0
218,742685,7890,1203486,12135,0,0,16100,161,706348,7626,192726,2097,0,0
219,742777,7891,1203584,12136,0,0,16100,161,706348,7626,192726,2097,0,0
220,742777,7891,1203584,12136,0,0,16100,161,706348,7626,192726,2097,0,0
221,742777,7891,1203680,12137,0,0,16100,161,709272,7661,192726,2097,0,0
222,742777,7891,1204352,12144,0,0,16100,161,713040,7705,192726,2097,0,0
223,742777,7891,1204543,12146,0,0,16100,161,716240,7743,192726,2097,0,0
224,742777,7891,1205511,12156,0,0,16100,161,719765,7785,192726,2097,0,0
225,742777,7891,1209824,12201,0,0,16100,161,724933,7845,192726,2097,0,0
226,742868,7892,1215209,12257,0,0,16100,161,731594,7922,192726,2097,0,0
227,742868,7892,1219614,12303,0,0,16100,161,737462,7990,192726,2097,0,0
228,742868,7892,1226713,12377,0,0,16100,161,743838,8064,192726,2097,0,0
229,742868,7892,1238547,12500,0,0,16100,161,751834,8158,192881,2101,0,0
230,742868,7892,1252359,12644,0,0,16100,161,760924,8264,193033,2105,0,0
231,742868,7892,1266648,12793,0,0,16100,161,769702,8366,193182,2109,0,0
232,742868,7892,1280716,12940,0,0,16100,161,778270,8467,193327,2113,0,0
233,742868,7892,1303457,13177,0,0,16178,162,788078,8582,193566,2119,0,0
234,742953,7893,1324713,13399,0,0,16415,165,798707,8708,193800,2125,0,0
235,743134,7895,1347750,13640,0,0,16645,168,809150,8831,193967,2130,0,0
236,743319,7897,1369193,13865,0,0,16872,171,819340,8950,194255,2137,0,0
237,743569,7900,1389024,14074,0,0,17096,174,829449,9071,194413,2142,0,0
238,743744,7902,1405414,14247,0,0,17317,177,839648,9192,194566,2147,0,0
239,743930,7904,1421865,14421,0,0,17535,180,850457,9320,194715,2152,0,0
240,744214,7907,1434824,14559,0,0,17820,184,860921,9444,194860,2157,0,0
241,744464,7910,1447581,14695,0,0,18168,189,871196,9567,195001,2162,0,0
242,744642,7912,1458903,14816,0,0,18719,197,880739,9681,195137,2167,0,0
243,745182,7918,1469733,14932,0,0,19262,205,891429,9809,195269,2172,0,0
244,745815,7925,1478707,15028,0,0,19797,213,901122,9926,195396,2177,0,0
245,746354,7931,1486954,15117,0,0,20325,221,911688,10052,195521,2182,0,0
246,746983,7938,1493948,15192,0,0,20845,229,921773,10174,195643,2187,0,0
247,747429,7943,1500617,15264,0,0,21421,238,932248,10300,195763,2192,0,0
248,747873,7948,1506782,15330,0,0,21988,247,942247,10421,195880,2197,0,0
249,748403,7954,1512023,15386,0,0,22546,256,952259,10542,195996,2202,0,0
250,748863,7959,1516296,15432,0,0,23095,265,962043,10661,196110,2207,0,0
251,749658,7968,1521242,15484,0,0,23693,275,972857,10792,196223,2212,0,0
252,750268,7975,1525149,15525,0,0,24282,285,982714,10911,196303,2216,0,0
253,750960,7983,1551574,15804,0,0,24634,291,990279,11002,196510,2223,0,0
254,751505,7989,1554159,15831,0,0,24980,297,998256,11096,196622,2228,0,0
255,752056,7995,1556678,15857,0,0,25320,303,1004422,11172,196733,2233,0,0
256,752496,8000,1559093,15882,0,0,25654,309,1010779,11249,196844,2238,0,0
257,752974,8005,1580352,16108,0,0,25928,314,1015985,11312,197080,2245,0,0
258,753444,8010,1582090,16126,0,0,26198,319,1020416,11366,197190,2250,0,0
259,753891,8015,1583931,16145,0,0,26463,324,1024890,11422,197300,2255,0,0
260,754353,8020,1585473,16161,0,0,26723,329,1028658,11469,197409,2260,0,0
261,754707,8024,1608377,16404,0,0,26822,331,1031067,11498,197555,2263,0,0
262,754877,8026,1610014,16421,0,0,26919,333,1032669,11518,197575,2264,0,0
263,755067,8028,1611183,16433,0,0,26967,334,1034377,11539,197595,2265,0,0
264,755135,8029,1612350,16445,0,0,27108,337,1035746,11556,197615,2266,0,0
265,755384,8032,1631074,16642,0,0,27108,337,1036261,11562,197804,2269,0,0
266,755384,8032,1631660,16648,0,0,27108,337,1036261,11562,197804,2269,0,0
267,755473,8033,1632820,16660,0,0,27108,337,1036261,11562,197804,2269,0,0
268,755473,8033,1633599,16668,0,0,27108,337,1036261,11562,197804,2269,0,0
269,755473,8033,1634663,16679,0,0,27108,337,1036261,11562,197804,2269,0,0
270,755569,8034,1635145,16684,0,0,27108,337,1036261,11562,197804,2269,0,0
271,755758,8036,1635531,16688,0,0,27108,337,1036261,11562,197804,2269,0,0
272,755758,8036,1636203,16695,0,0,27108,337,1036261,11562,197804,2269,0,0
273,755758,8036,1637528,16709,0,0,27108,337,1036261,11562,197804,2269,0,0
274,755830,8037,1639249,16727,0,0,27108,337,1036261,11562,197804,2269,0,0
275,756158,8041,1640486,16740,0,0,27108,337,1036261,11562,197804,2269,0,0
276,756158,8041,1643030,16767,0,0,27108,337,1036261,11562,197804,2269,0,0
277,756342,8043,1645312,16791,0,0,27108,337,1036261,11562,197804,2269,0,0
278,756695,8047,1648565,16825,0,0,27108,337,1036261,11562,197804,2269,0,0
279,756969,8050,1652463,16866,0,0,27108,337,1036261,11562,197804,2269,0,0
280,757138,8052,1656727,16911,0,0,27108,337,1036261,11562,197804,2269,0,0
281,757230,8053,1660969,16956,0,0,27108,337,1036261,11562,197804,2269,0,0
282,757676,8058,1666987,17019,0,0,27108,337,1036261,11562,197804,2269,0,0
283,758120,8063,1674478,17098,0,0,27108,337,1036261,11562,197804,2269,0,0
284,758472,8067,1682300,17180,0,0,27108,337,1036261,11562,197804,2269,0,0
285,758910,8072,1692038,17282,0,0,27108,337,1036261,11562,197804,2269,0,0
286,759333,8077,1701454,17381,0,0,27108,337,1036261,11562,197804,2269,0,0
287,759413,8078,1712896,17502,0,0,27108,337,1036261,11562,197804,2269,0,0
288,759589,8080,1723538,17614,0,0,27108,337,1036261,11562,197804,2269,0,0
289,759856,8083,1734620,17730,0,0,27108,337,1036261,11562,197804,2269,0,0
290,759856,8083,1740394,17792,0,0,27108,337,1036261,11562,197804,2269,0,0
291,759856,8083,1747064,17863,0,0,27108,337,1036261,11562,197804,2269,0,0
292,759856,8083,1755890,17957,0,0,27108,337,1036261,11562,197804,2269,0,0
293,759856,8083,1762556,18028,0,0,27108,337,1036261,11562,197804,2269,0,0
294,759949,8084,1770021,18108,0,0,27108,337,1036261,11562,197804,2269,0,0
295,759949,8084,1775098,18162,0,0,27108,337,1036261,11562,197804,2269,0,0
296,759949,8084,1780505,18219,0,0,27108,337,1036261,11562,197804,2269,0,0
297,759949,8084,1784187,18258,0,0,27108,337,1036261,11562,197804,2269,0,0
298,759949,8084,1789637,18316,0,0,27108,337,1036261,11562,197804,2269,0,0
299,759949,8084,1794855,18371,0,0,27108,337,1036261,11562,197804,2269,0,0
300,759949,8084,1798810,18413,0,0,27108,337,1036261,11562,197804,2269,0,0
301,759949,8084,1803103,18458,0,0,27108,337,1036261,11562,197804,2269,0,0
302,759949,8084,1806702,18496,0,0,27108,337,1036261,11562,197804,2269,0,0
303,759949,8084,1810185,18533,0,0,27108,337,1036261,11562,197804,2269,0,0
304,759949,8084,1813552,18568,0,0,27108,337,1036261,11562,197804,2269,0,0
305,759949,8084,1816406,18598,0,0,27108,337,1036261,11562,197804,2269,0,0
306,759949,8084,1818800,18623,0,0,27108,337,1036261,11562,197804,2269,0,0
307,759949,8084,1821273,18649,0,0,27108,337,1036261,11562,197804,2269,0,0
308,759949,8084,1823073,18668,0,0,27108,337,1036261,11562,197804,2269,0,0
309,759949,8084,1825664,18695,0,0,27108,337,1036261,11562,197804,2269,0,0
310,759949,8084,1827198,18711,0,0,27108,337,1036261,11562,197804,2269,0,0
311,759949,8084,1829492,18735,0,0,27108,337,1036261,11562,197804,2269,0,0
312,759949,8084,1831693,18758,0,0,27108,337,1036261,11562,197804,2269,0,0
313,759949,8084,1833602,18778,0,0,27108,337,1036261,11562,197804,2269,0,0
314,759949,8084,1834750,18790,0,0,27108,337,1036261,11562,197804,2269,0,0
315,759949,8084,1835898,18802,0,0,27108,337,1036261,11562,197804,2269,0,0
316,759949,8084,1837518,18819,0,0,27108,337,1036261,11562,197804,2269,0,0
317,759949,8084,1841292,18861,0,0,27335,341,1038776,11594,197804,2269,0,0
318,759949,8084,1846182,18915,0,0,27558,345,1041829,11633,197804,2269,0,0
319,759949,8084,1850279,18961,0,0,27778,349,1045050,11674,197804,2269,0,0
320,759949,8084,1854127,19004,0,0,27994,353,1048580,11718,197804,2269,0,0
321,759949,8084,1859279,19062,0,0,28207,357,1052893,11772,197804,2269,0,0
322,759949,8084,1865360,19130,0,0,28523,363,1058499,11841,197804,2269,0,0
323,760042,8085,1870325,19186,0,0,28780,368,1063806,11906,197804,2269,0,0
324,760042,8085,1874446,19233,0,0,28981,372,1070083,11983,197804,2269,0,0
325,760042,8085,1880342,19299,0,0,29435,381,1077467,12075,197892,2273,0,0
326,760042,8085,1885554,19357,0,0,29830,389,1085662,12177,197980,2277,0,0
327,760042,8085,1890823,19416,0,0,30217,397,1093771,12278,198068,2281,0,0
328,760042,8085,1897165,19487,0,0,30597,405,1101193,12371,198155,2285,0,0
329,760042,8085,1902448,19546,0,0,31061,415,1109461,12475,198262,2290,0,0
330,760138,8086,1907471,19602,0,0,31515,425,1118475,12588,198368,2295,0,0
331,760138,8086,1913702,19672,0,0,31959,435,1128378,12712,198474,2300,0,0
332,760138,8086,1917453,19715,0,0,32393,445,1138939,12843,198580,2305,0,0
333,760138,8086,1921537,19761,0,0,32818,455,1149083,12970,198640,2308,0,0
334,760138,8086,1924539,19795,0,0,33233,465,1157148,13073,198790,2315,0,0
335,760234,8087,1928742,19842,0,0,33638,475,1166953,13196,198895,2320,0,0
336,760234,8087,1931936,19878,0,0,34033,485,1175778,13308,199000,2325,0,0
337,760234,8087,1935366,19917,0,0,34383,494,1185268,13429,199105,2330,0,0
338,760328,8088,1939024,19958,0,0,34794,505,1194102,13540,199209,2335,0,0
339,760328,8088,1942410,19995,0,0,35161,515,1202200,13645,199289,2339,0,0
340,760328,8088,1946274,20037,0,0,35518,525,1210024,13746,199417,2345,0,0
341,760328,8088,1950368,20083,0,0,35866,535,1219079,13861,199521,2350,0,0
342,760328,8088,1953409,20117,0,0,36205,545,1226329,13957,199625,2355,0,0
343,760423,8089,1957855,20166,0,0,36534,555,1234128,14058,199729,2360,0,0
344,760423,8089,1961523,20207,0,0,36853,565,1240816,14146,199833,2365,0,0
345,760519,8090,1964999,20245,0,0,37162,575,1247667,14237,199937,2370,0,0
346,760519,8090,1967984,20278,0,0,37462,585,1254537,14329,200041,2375,0,0
347,760519,8090,1969864,20299,0,0,37752,595,1259647,14399,200121,2379,0,0
348,760613,8091,1971950,20322,0,0,38032,605,1264954,14472,200201,2383,0,0
349,760709,8092,1989282,20515,0,0,38197,611,1274353,14590,200333,2389,0,0
350,760709,8092,1991030,20534,0,0,38356,617,1284257,14715,200413,2393,0,0
351,760709,8092,1993119,20557,0,0,38509,623,1294193,14841,200513,2398,0,0
352,760709,8092,1994872,20577,0,0,38656,629,1301788,14939,200593,2402,0,0
353,760709,8092,2010094,20748,0,0,38774,634,1311377,15060,200719,2408,0,0
354,760991,8095,2011433,20763,0,0,38887,639,1318520,15151,200799,2412,0,0
