,Agent_Commerce($),Agent_Commerce(#),Agent_Catering($),Agent_Catering(#),Agent_Health($),Agent_Health(#),Agent_Recreation($),Agent_Recreation(#),Agent_Transport($),Agent_Transport(#),Agent_Hotel($),Agent_Hotel(#),Agent_RealState($),Agent_RealState(#)
34,12500,125,0,0,0,0,0,0,10042,102,5046,51,0,0
35,19000,190,0,0,0,0,0,0,15360,156,8399,85,0,0
36,27597,276,0,0,0,0,0,0,20470,208,11944,121,0,0
37,35179,352,0,0,0,0,0,0,25972,264,15284,155,0,0
38,43237,433,0,0,0,0,0,0,32251,328,18519,188,0,0
39,53744,539,300,3,0,0,0,0,40390,411,24013,244,0,0
40,65315,656,400,4,0,0,0,0,49497,504,29201,297,0,0
41,75965,764,600,6,0,0,0,0,58488,596,34577,352,0,0
42,87466,881,1400,14,0,0,0,0,67066,684,40033,408,0,0
43,101012,1019,3200,32,0,0,0,0,77988,796,45384,463,0,0
44,115197,1164,5900,59,0,0,0,0,90658,926,51613,527,0,0
45,128567,1301,10800,108,0,0,0,0,102623,1049,57722,590,0,0
46,142970,1449,16700,167,0,0,0,0,115041,1177,63430,649,0,0
47,156349,1587,24000,240,0,0,0,0,126363,1294,69217,709,0,0
48,170564,1734,36900,369,0,0,0,0,138039,1415,75690,776,0,0
49,183582,1869,52400,524,0,0,0,0,150183,1541,81554,837,0,0
50,197728,2016,73600,736,0,0,0,0,162112,1665,87019,894,0,0
51,211175,2156,96300,963,0,0,0,0,173310,1782,93248,959,0,0
52,223722,2287,121400,1214,0,0,0,0,185689,1911,99468,1024,0,0
53,237668,2433,149500,1495,0,0,0,0,196633,2026,104411,1076,0,0
54,250631,2569,179200,1792,0,0,0,0,208647,2152,110998,1145,0,0
55,262711,2696,207100,2071,0,0,0,0,220343,2275,116697,1205,0,0
56,275340,2829,236200,2362,0,0,0,0,230658,2384,122870,1270,0,0
57,288041,2963,264400,2644,0,0,0,0,241934,2503,128456,1329,0,0
58,299762,3087,289200,2892,0,0,0,0,254254,2633,134119,1389,0,0
59,311280,3209,309100,3091,0,0,0,0,266063,2758,140355,1455,0,0
60,322305,3326,326900,3269,0,0,0,0,276984,2874,145815,1513,0,0
61,331514,3424,362700,3627,0,0,0,0,288204,2992,150873,1567,0,0
62,340325,3518,375200,3752,0,0,0,0,296498,3080,155450,1616,0,0
63,348665,3607,387900,3879,0,0,0,0,305650,3177,160591,1671,0,0
64,355671,3682,396100,3961,0,0,0,0,314207,3268,164375,1712,0,0
65,360543,3734,429600,4296,0,0,0,0,321290,3343,167189,1742,0,0
66,369317,3827,435100,4351,0,0,0,0,327867,3413,170016,1772,0,0
67,375521,3893,439600,4396,0,0,0,0,333484,3473,172442,1798,0,0
68,382027,3962,442900,4429,0,0,0,0,340228,3545,174383,1819,0,0
69,387048,4015,471600,4716,0,0,0,0,344193,3587,175828,1834,0,0
70,395649,4106,473500,4735,0,0,0,0,347193,3619,176595,1842,0,0
71,400742,4160,474500,4745,0,0,0,0,349987,3649,177361,1850,0,0
72,405095,4206,475400,4754,0,0,0,0,353069,3682,178030,1857,0,0
73,408130,4238,499400,4994,0,0,0,0,353844,3690,178320,1860,0,0
74,410616,4264,499700,4997,0,0,0,0,353844,3690,178320,1860,0,0
75,411475,4273,499800,4998,0,0,0,0,353844,3690,178320,1860,0,0
76,412145,4280,499900,4999,0,0,0,0,353844,3690,178320,1860,0,0
77,412625,4285,500000,5000,0,0,0,0,353844,3690,178320,1860,0,0
78,412721,4286,500000,5000,0,0,0,0,353844,3690,178320,1860,0,0
79,412721,4286,500000,5000,0,0,200,2,353844,3690,178320,1860,0,0
80,412913,4288,500000,5000,0,0,300,3,353844,3690,178320,1860,0,0
81,413009,4289,500000,5000,0,0,400,4,353844,3690,178320,1860,0,0
82,413105,4290,500000,5000,0,0,400,4,353844,3690,178320,1860,0,0
83,413105,4290,500000,5000,0,0,600,6,353844,3690,178320,1860,0,0
84,413105,4290,500000,5000,0,0,1000,10,353844,3690,178320,1860,0,0
85,413105,4290,500000,5000,0,0,1100,11,353844,3690,178320,1860,0,0
86,413105,4290,500200,5002,0,0,1200,12,353844,3690,178320,1860,0,0
87,413105,4290,500500,5005,0,0,1500,15,353844,3690,178320,1860,0,0
88,413105,4290,500500,5005,0,0,2700,27,353844,3690,178320,1860,0,0
89,413105,4290,500800,5008,0,0,3500,35,353844,3690,178320,1860,0,0
90,413105,4290,501500,5015,0,0,4800,48,353844,3690,178320,1860,0,0
91,413105,4290,502500,5025,0,0,6100,61,353844,3690,178320,1860,0,0
92,413105,4290,503600,5036,0,0,7000,70,353844,3690,178320,1860,0,0
93,413105,4290,505500,5055,0,0,9000,90,353844,3690,178320,1860,0,0
94,413105,4290,507700,5077,0,0,10700,107,353844,3690,178320,1860,0,0
95,413105,4290,510800,5108,0,0,13300,133,353844,3690,178320,1860,0,0
96,413105,4290,515000,5150,0,0,15800,158,353844,3690,178320,1860,0,0
97,413105,4290,519300,5193,0,0,17200,172,353844,3690,178320,1860,0,0
98,413105,4290,521600,5216,0,0,17200,172,353844,3690,178320,1860,0,0
99,413105,4290,525000,5250,0,0,17200,172,353844,3690,178320,1860,0,0
100,413105,4290,529100,5291,0,0,17200,172,353844,3690,178320,1860,0,0
101,413105,4290,534200,5342,0,0,17200,172,353844,3690,178320,1860,0,0
102,413105,4290,541100,5411,0,0,17200,172,353844,3690,178320,1860,0,0
103,413105,4290,546900,5469,0,0,17200,172,353844,3690,178320,1860,0,0
104,413105,4290,555400,5554,0,0,17200,172,353844,3690,178320,1860,0,0
105,413105,4290,563300,5633,0,0,17200,172,353844,3690,178320,1860,0,0
106,413105,4290,570500,5705,0,0,17200,172,353844,3690,178320,1860,0,0
107,413105,4290,579100,5791,0,0,17200,172,353844,3690,178320,1860,0,0
108,413105,4290,587300,5873,0,0,17200,172,353844,3690,178320,1860,0,0
109,413105,4290,594400,5944,0,0,17200,172,353844,3690,178320,1860,0,0
110,413105,4290,600300,6003,0,0,17200,172,353844,3690,178320,1860,0,0
111,413105,4290,604900,6049,0,0,17200,172,353844,3690,178320,1860,0,0
112,413105,4290,609300,6093,0,0,17200,172,353844,3690,178320,1860,0,0
113,413105,4290,612800,6128,0,0,17200,172,353844,3690,178320,1860,0,0
114,413105,4290,615200,6152,0,0,17200,172,353844,3690,178320,1860,0,0
115,413105,4290,617100,6171,0,0,17200,172,353844,3690,178320,1860,0,0
116,413105,4290,617600,6176,0,0,17200,172,353844,3690,178320,1860,0,0
117,413105,4290,618300,6183,0,0,17200,172,353844,3690,178320,1860,0,0
118,413105,4290,618600,6186,0,0,17200,172,353844,3690,178320,1860,0,0
119,413105,4290,618800,6188,0,0,17200,172,353844,3690,178320,1860,0,0
120,413105,4290,618800,6188,0,0,17200,172,353844,3690,178320,1860,0,0
121,413105,4290,618800,6188,0,0,17200,172,353844,3690,178320,1860,0,0
122,413105,4290,618800,6188,0,0,17200,172,353844,3690,178320,1860,0,0
123,413105,4290,618800,6188,0,0,17200,172,353844,3690,178320,1860,0,0
124,413105,4290,618800,6188,0,0,17200,172,353844,3690,178320,1860,0,0
125,415364,4314,618800,6188,0,0,17200,172,355731,3711,178320,1860,0,0
126,418097,4343,618800,6188,0,0,17200,172,358469,3741,178415,1861,0,0
127,420162,4365,618800,6188,0,0,17200,172,360349,3762,178415,1861,0,0
128,422517,4390,618800,6188,0,0,17200,172,362607,3787,178415,1861,0,0
129,427074,4439,620088,6201,0,0,17200,172,367005,3835,178698,1865,0,0
130,433146,4504,621276,6213,0,0,17200,172,372602,3896,178978,1869,0,0
131,439395,4571,622958,6230,0,0,17200,172,378124,3956,179350,1874,0,0
132,444135,4622,624541,6246,0,0,17200,172,383241,4012,179624,1878,0,0
133,452037,4707,630671,6308,0,0,17200,172,390534,4092,180025,1884,0,0
134,460602,4799,637594,6378,0,0,17200,172,399443,4189,180666,1893,0,0
135,467929,4878,645111,6454,0,0,17200,172,408130,4284,181134,1900,0,0
136,476016,4965,652127,6525,0,0,17200,172,415704,4367,181596,1907,0,0
137,486659,5080,663592,6641,0,0,17200,172,426817,4489,182062,1914,0,0
138,497496,5197,675448,6761,0,0,17200,172,437953,4611,182678,1923,0,0
139,508310,5314,687694,6885,0,0,17200,172,449067,4733,183134,1930,0,0
140,519546,5436,699434,7004,0,0,17200,172,460445,4858,183662,1938,0,0
141,532777,5579,711165,7123,0,0,17200,172,470949,4974,184021,1944,0,0
142,544107,5702,721990,7233,0,0,17200,172,482226,5098,184462,1951,0,0
143,554298,5813,733404,7349,0,0,17200,172,494056,5229,184743,1956,0,0
144,566062,5941,744622,7463,0,0,17200,172,504679,5347,185155,1963,0,0
145,576332,6053,756604,7585,0,0,17200,172,515928,5471,185494,1969,0,0
146,586851,6168,767310,7694,0,0,17200,172,526171,5586,185828,1975,0,0
147,595912,6267,778893,7812,0,0,17200,172,537862,5716,186157,1981,0,0
148,605853,6376,788098,7906,0,0,17200,172,549353,5844,186480,1987,0,0
149,615037,6477,797879,8006,0,0,17200,172,559253,5955,186799,1993,0,0
150,622582,6560,808549,8115,0,0,17200,172,570872,6085,187059,1998,0,0
151,631783,6661,819697,8229,0,0,17200,172,580412,6193,187422,2005,0,0
152,639551,6747,829191,8326,0,0,17200,172,592014,6323,187726,2011,0,0
153,646964,6829,839845,8435,0,0,17200,172,602955,6446,188026,2017,0,0
154,654186,6909,851591,8555,0,0,17200,172,614964,6581,188321,2023,0,0
155,661352,6988,865293,8695,0,0,17200,172,625300,6698,188612,2029,0,0
156,667496,7056,876341,8808,0,0,17200,172,636038,6819,188898,2035,0,0
157,672618,7113,896210,9011,0,0,17200,172,644230,6912,189686,2047,0,0
158,677807,7170,908021,9132,0,0,17200,172,654193,7023,189962,2053,0,0
159,683358,7231,919068,9245,0,0,17200,172,662516,7117,190235,2059,0,0
160,686203,7263,929984,9357,0,0,17200,172,670478,7207,190503,2065,0,0
161,689885,7304,952633,9588,0,0,17200,172,678021,7292,191052,2073,0,0
162,693748,7346,961045,9674,0,0,17200,172,683348,7353,191190,2076,0,0
163,696781,7380,969658,9762,0,0,17200,172,689032,7418,191326,2079,0,0
164,698865,7403,977880,9846,0,0,17200,172,694908,7485,191459,2082,0,0
165,701633,7433,999847,10070,0,0,17200,172,698543,7526,191613,2084,0,0
166,705459,7475,1006727,10140,0,0,17200,172,701153,7556,191613,2084,0,0
167,707849,7501,1013891,10213,0,0,17200,172,703845,7587,191613,2084,0,0
168,710464,7529,1019204,10267,0,0,17200,172,706808,7621,191613,2084,0,0
169,713037,7557,1032640,10404,0,0,17200,172,707269,7626,192035,2089,0,0
170,716397,7594,1038639,10465,0,0,17200,172,707269,7626,192035,2089,0,0
171,718422,7616,1042869,10508,0,0,17200,172,707269,7626,192035,2089,0,0
172,719911,7632,1046713,10547,0,0,17200,172,707269,7626,192035,2089,0,0
173,722030,7655,1050066,10581,0,0,17200,172,707269,7626,192035,2089,0,0
174,724095,7677,1054105,10622,0,0,17200,172,707269,7626,192035,2089,0,0
175,725584,7693,1056176,10643,0,0,17200,172,707269,7626,192035,2089,0,0
176,726327,7701,1058540,10667,0,0,17200,172,707269,7626,192035,2089,0,0
177,727345,7712,1061094,10693,0,0,17200,172,707269,7626,192035,2089,0,0
178,728442,7724,1062756,10710,0,0,17200,172,707269,7626,192035,2089,0,0
179,728996,7730,1066297,10746,0,0,17200,172,707269,7626,192035,2089,0,0
180,730575,7747,1068164,10765,0,0,17200,172,707269,7626,192035,2089,0,0
181,731040,7752,1070725,10791,0,0,17200,172,707269,7626,192035,2089,0,0
182,731677,7759,1073190,10816,0,0,17200,172,707269,7626,192035,2089,0,0
183,732692,7770,1076446,10849,0,0,17200,172,707269,7626,192035,2089,0,0
184,733241,7776,1079004,10875,0,0,17200,172,707269,7626,192035,2089,0,0
185,733519,7779,1082547,10911,0,0,17200,172,707269,7626,192035,2089,0,0
186,733981,7784,1086685,10953,0,0,17200,172,707269,7626,192035,2089,0,0
187,734531,7790,1090526,10992,0,0,17200,172,707269,7626,192035,2089,0,0
188,734721,7792,1094660,11034,0,0,17200,172,707269,7626,192035,2089,0,0
189,734999,7795,1099888,11087,0,0,17200,172,707269,7626,192035,2089,0,0
190,735092,7796,1104027,11129,0,0,17200,172,707269,7626,192035,2089,0,0
191,735648,7802,1107176,11161,0,0,17200,172,707269,7626,192035,2089,0,0
192,735744,7803,1111497,11205,0,0,17200,172,707269,7626,192035,2089,0,0
193,736215,7808,1117506,11266,0,0,17200,172,707269,7626,192035,2089,0,0
194,736398,7810,1121154,11303,0,0,17200,172,707269,7626,192035,2089,0,0
195,736677,7813,1124400,11336,0,0,17200,172,707269,7626,192035,2089,0,0
196,736677,7813,1127554,11368,0,0,17200,172,707269,7626,192035,2089,0,0
197,736677,7813,1130908,11402,0,0,17200,172,707269,7626,192035,2089,0,0
198,737051,7817,1133079,11424,0,0,17200,172,707269,7626,192035,2089,0,0
199,737239,7819,1135841,11452,0,0,17200,172,707269,7626,192035,2089,0,0
200,737334,7820,1138010,11474,0,0,17200,172,707269,7626,192035,2089,0,0
201,737611,7823,1140865,11503,0,0,17200,172,707269,7626,192035,2089,0,0
202,737794,7825,1142934,11524,0,0,17200,172,707269,7626,192035,2089,0,0
203,737794,7825,1144115,11536,0,0,17200,172,707269,7626,192035,2089,0,0
204,737981,7827,1144704,11542,0,0,17200,172,707269,7626,192035,2089,0,0
205,738072,7828,1145000,11545,0,0,17200,172,707269,7626,192035,2089,0,0
206,738168,7829,1145591,11551,0,0,17200,172,707269,7626,192035,2089,0,0
207,738168,7829,1145984,11555,0,0,17200,172,707269,7626,192035,2089,0,0
208,738261,7830,1146477,11560,0,0,17200,172,707269,7626,192035,2089,0,0
209,738261,7830,1146674,11562,0,0,17200,172,707269,7626,192035,2089,0,0
210,738444,7832,1146872,11564,0,0,17200,172,707269,7626,192035,2089,0,0
211,738444,7832,1147169,11567,0,0,17200,172,707269,7626,192035,2089,0,0
212,738444,7832,1147267,11568,0,0,17200,172,707269,7626,192035,2089,0,0
213,738444,7832,1147267,11568,0,0,17200,172,707269,7626,192035,2089,0,0
214,738444,7832,1147267,11568,0,0,17200,172,707269,7626,192035,2089,0,0
215,738444,7832,1147267,11568,0,0,17200,172,707269,7626,192035,2089,0,0
216,738444,7832,1147267,11568,0,0,17200,172,707269,7626,192035,2089,0,0
217,738444,7832,1147267,11568,0,0,17200,172,707269,7626,192035,2089,0,0
218,738444,7832,1147267,11568,0,0,17200,172,707269,7626,192035,2089,0,0
219,738536,7833,1147267,11568,0,0,17200,172,707269,7626,192035,2089,0,0
220,738536,7833,1147267,11568,0,0,17200,172,707269,7626,192035,2089,0,0
221,738536,7833,1147363,11569,0,0,17200,172,708996,7647,192035,2089,0,0
222,738536,7833,1147825,11574,0,0,17200,172,711485,7676,192035,2089,0,0
223,738536,7833,1148103,11577,0,0,17200,172,713718,7703,192035,2089,0,0
224,738536,7833,1148476,11581,0,0,17200,172,715444,7724,192035,2089,0,0
225,738536,7833,1152192,11620,0,0,17200,172,719563,7772,192157,2092,0,0
226,738536,7833,1158571,11687,0,0,17200,172,725181,7837,192276,2095,0,0
227,738536,7833,1164625,11751,0,0,17200,172,729898,7892,192392,2098,0,0
228,738536,7833,1170297,11811,0,0,17200,172,734983,7951,192506,2101,0,0
229,738536,7833,1184055,11955,0,0,17200,172,742515,8039,192747,2107,0,0
230,738536,7833,1199075,12112,0,0,17200,172,750228,8129,192984,2113,0,0
231,738536,7833,1215868,12288,0,0,17200,172,757339,8212,193217,2119,0,0
232,738536,7833,1231671,12454,0,0,17200,172,764920,8301,193445,2125,0,0
233,738536,7833,1252115,12669,0,0,17277,173,775339,8423,193668,2131,0,0
234,738536,7833,1274696,12906,0,0,17431,175,785777,8546,193827,2136,0,0
235,738622,7834,1296591,13137,0,0,17660,178,796203,8668,194100,2143,0,0
236,738993,7838,1319604,13379,0,0,18035,183,806250,8786,194310,2149,0,0
237,739275,7841,1340051,13595,0,0,18405,188,816893,8912,194456,2154,0,0
238,739835,7847,1357436,13780,0,0,18698,192,827669,9039,194657,2160,0,0
239,740199,7851,1374664,13963,0,0,19130,198,838237,9164,194854,2166,0,0
240,740729,7857,1390507,14132,0,0,19556,204,847669,9276,194988,2171,0,0
241,741076,7861,1403217,14268,0,0,19976,210,858168,9401,195119,2176,0,0
242,741595,7867,1414355,14388,0,0,20458,217,868745,9527,195247,2181,0,0
243,742233,7874,1427678,14531,0,0,20933,224,879248,9652,195371,2186,0,0
244,742409,7876,1436929,14631,0,0,21472,232,889798,9778,195492,2191,0,0
245,743152,7884,1445928,14729,0,0,22004,240,899844,9898,195612,2196,0,0
246,743498,7888,1454064,14817,0,0,22594,249,909856,10019,195732,2201,0,0
247,744131,7895,1461638,14899,0,0,23175,258,919741,10138,195850,2206,0,0
248,744864,7903,1467632,14965,0,0,23747,267,929459,10255,195968,2211,0,0
249,745652,7912,1472506,15018,0,0,24310,276,940469,10387,196086,2216,0,0
250,746285,7919,1476664,15063,0,0,24864,285,950591,10510,196204,2221,0,0
251,747076,7928,1480426,15104,0,0,25409,294,960493,10630,196321,2226,0,0
252,747682,7935,1483486,15137,0,0,26006,304,970006,10745,196438,2231,0,0
253,748229,7941,1504833,15363,0,0,26303,309,978707,10850,196555,2236,0,0
254,748669,7946,1508092,15398,0,0,26595,314,987573,10955,196672,2241,0,0
255,748758,7947,1509607,15414,0,0,26882,319,995480,11051,196788,2246,0,0
256,749127,7951,1511060,15430,0,0,27164,324,1003669,11150,196904,2251,0,0
257,749382,7954,1536597,15701,0,0,27275,326,1010012,11227,197179,2257,0,0
258,749543,7956,1538113,15717,0,0,27384,328,1015050,11289,197219,2259,0,0
259,749631,7957,1538789,15724,0,0,27491,330,1020774,11359,197259,2261,0,0
260,749803,7959,1540053,15737,0,0,27596,332,1025817,11421,197299,2263,0,0
261,749990,7961,1563200,15982,0,0,27699,334,1028600,11454,197473,2266,0,0
262,750163,7963,1564049,15991,0,0,27800,336,1031879,11495,197473,2266,0,0
263,750356,7965,1564534,15996,0,0,27899,338,1034386,11526,197473,2266,0,0
264,750527,7967,1565018,16001,0,0,27996,340,1036539,11553,197473,2266,0,0
265,750717,7969,1581828,16179,0,0,27996,340,1037332,11562,197705,2270,0,0
266,750717,7969,1582597,16187,0,0,27996,340,1037332,11562,197705,2270,0,0
267,750796,7970,1582882,16190,0,0,27996,340,1037332,11562,197705,2270,0,0
268,750796,7970,1583457,16196,0,0,27996,340,1037332,11562,197705,2270,0,0
269,750796,7970,1583741,16199,0,0,27996,340,1037332,11562,197705,2270,0,0
270,751046,7973,1584311,16205,0,0,27996,340,1037332,11562,197705,2270,0,0
271,751136,7974,1584980,16212,0,0,27996,340,1037332,11562,197705,2270,0,0
272,751225,7975,1585933,16222,0,0,27996,340,1037332,11562,197705,2270,0,0
273,751685,7980,1586605,16229,0,0,27996,340,1037332,11562,197705,2270,0,0
274,751866,7982,1588230,16246,0,0,27996,340,1037332,11562,197705,2270,0,0
275,752049,7984,1589468,16259,0,0,27996,340,1037332,11562,197705,2270,0,0
276,752319,7987,1591065,16276,0,0,27996,340,1037332,11562,197705,2270,0,0
277,752762,7992,1593932,16306,0,0,27996,340,1037332,11562,197705,2270,0,0
278,753115,7996,1596791,16336,0,0,27996,340,1037332,11562,197705,2270,0,0
279,753290,7998,1600409,16374,0,0,27996,340,1037332,11562,197705,2270,0,0
280,753749,8003,1605010,16423,0,0,27996,340,1037332,11562,197705,2270,0,0
281,754107,8007,1610864,16485,0,0,27996,340,1037332,11562,197705,2270,0,0
282,754344,8010,1618197,16563,0,0,27996,340,1037332,11562,197705,2270,0,0
283,754609,8013,1626530,16651,0,0,27996,340,1037332,11562,197705,2270,0,0
284,754888,8016,1636023,16751,0,0,27996,340,1037332,11562,197705,2270,0,0
285,755513,8023,1643444,16830,0,0,27996,340,1037332,11562,197705,2270,0,0
286,755951,8028,1653217,16933,0,0,27996,340,1037332,11562,197705,2270,0,0
287,756685,8036,1663953,17046,0,0,27996,340,1037332,11562,197705,2270,0,0
288,757018,8040,1675513,17168,0,0,27996,340,1037332,11562,197705,2270,0,0
289,757344,8044,1687294,17292,0,0,27996,340,1037332,11562,197705,2270,0,0
290,757344,8044,1693974,17363,0,0,27996,340,1037332,11562,197705,2270,0,0
291,757344,8044,1700677,17435,0,0,27996,340,1037332,11562,197705,2270,0,0
292,757344,8044,1707759,17511,0,0,27996,340,1037332,11562,197705,2270,0,0
293,757344,8044,1716784,17607,0,0,27996,340,1037332,11562,197705,2270,0,0
294,757344,8044,1723738,17681,0,0,27996,340,1037332,11562,197705,2270,0,0
295,757344,8044,1729474,17742,0,0,27996,340,1037332,11562,197705,2270,0,0
296,757344,8044,1734898,17799,0,0,27996,340,1037332,11562,197705,2270,0,0
297,757344,8044,1739152,17844,0,0,27996,340,1037332,11562,197705,2270,0,0
298,757344,8044,1744268,17898,0,0,27996,340,1037332,11562,197705,2270,0,0
299,757344,8044,1750333,17962,0,0,27996,340,1037332,11562,197705,2270,0,0
300,757344,8044,1754246,18003,0,0,27996,340,1037332,11562,197705,2270,0,0
301,757344,8044,1760063,18064,0,0,27996,340,1037332,11562,197705,2270,0,0
302,757344,8044,1763503,18100,0,0,27996,340,1037332,11562,197705,2270,0,0
303,757344,8044,1768382,18151,0,0,27996,340,1037332,11562,197705,2270,0,0
304,757344,8044,1772937,18199,0,0,27996,340,1037332,11562,197705,2270,0,0
305,757344,8044,1775597,18227,0,0,27996,340,1037332,11562,197705,2270,0,0
306,757344,8044,1778920,18262,0,0,27996,340,1037332,11562,197705,2270,0,0
307,757344,8044,1782059,18295,0,0,27996,340,1037332,11562,197705,2270,0,0
308,757344,8044,1784146,18317,0,0,27996,340,1037332,11562,197705,2270,0,0
309,757344,8044,1786155,18338,0,0,27996,340,1037332,11562,197705,2270,0,0
310,757344,8044,1787189,18349,0,0,27996,340,1037332,11562,197705,2270,0,0
311,757344,8044,1788917,18367,0,0,27996,340,1037332,11562,197705,2270,0,0
312,757344,8044,1790551,18384,0,0,27996,340,1037332,11562,197705,2270,0,0
313,757344,8044,1792266,18402,0,0,27996,340,1037332,11562,197705,2270,0,0
314,757344,8044,1793515,18415,0,0,27996,340,1037332,11562,197705,2270,0,0
315,757344,8044,1795334,18434,0,0,27996,340,1037332,11562,197705,2270,0,0
316,757344,8044,1796584,18447,0,0,27996,340,1037332,11562,197705,2270,0,0
317,757344,8044,1799250,18477,0,0,28286,345,1038763,11581,197705,2270,0,0
318,757344,8044,1803818,18528,0,0,28515,349,1041165,11611,197705,2270,0,0
319,757344,8044,1808015,18575,0,0,28852,355,1043111,11636,197705,2270,0,0
320,757344,8044,1812508,18625,0,0,29128,360,1045062,11661,197705,2270,0,0
321,757344,8044,1818478,18692,0,0,29511,367,1048586,11705,197780,2273,0,0
322,757344,8044,1825059,18766,0,0,29940,375,1053376,11764,197855,2276,0,0
323,757344,8044,1829748,18820,0,0,30415,384,1057850,11819,197930,2279,0,0
324,757344,8044,1835514,18885,0,0,30777,391,1062462,11876,198004,2282,0,0
325,757344,8044,1841981,18958,0,0,31233,400,1068266,11949,198118,2287,0,0
326,757344,8044,1848388,19030,0,0,31630,408,1075499,12038,198232,2292,0,0
327,757344,8044,1854705,19101,0,0,32019,416,1082560,12126,198346,2297,0,0
328,757625,8047,1858778,19148,0,0,32401,424,1090327,12222,198460,2302,0,0
329,757625,8047,1864078,19208,0,0,32870,434,1097563,12314,198573,2307,0,0
330,757721,8048,1869604,19271,0,0,33329,444,1108034,12445,198686,2312,0,0
331,757814,8049,1873983,19321,0,0,33778,454,1118227,12572,198766,2316,0,0
332,757906,8050,1879975,19389,0,0,34217,464,1128310,12697,198879,2321,0,0
333,758001,8051,1883772,19433,0,0,34647,474,1137863,12817,198939,2324,0,0
334,758097,8052,1888716,19489,0,0,35067,484,1145946,12920,199039,2329,0,0
335,758192,8053,1892405,19530,0,0,35477,494,1154102,13024,199119,2333,0,0
336,758475,8056,1897529,19586,0,0,35877,504,1163589,13144,199199,2337,0,0
337,758569,8057,1900644,19621,0,0,36267,514,1173637,13269,199279,2341,0,0
338,758852,8060,1904693,19666,0,0,36648,524,1182358,13379,199359,2345,0,0
339,758852,8060,1908023,19702,0,0,37020,534,1192260,13505,199439,2349,0,0
340,758852,8060,1911917,19745,0,0,37382,544,1200880,13615,199519,2353,0,0
341,759041,8062,1915978,19790,0,0,37735,554,1209299,13724,199599,2357,0,0
342,759323,8065,1919253,19826,0,0,38079,564,1217819,13833,199679,2361,0,0
343,759323,8065,1922271,19859,0,0,38413,574,1226816,13949,199759,2365,0,0
344,759323,8065,1925506,19895,0,0,38737,584,1234548,14049,199839,2369,0,0
345,759506,8067,1927870,19921,0,0,39051,594,1240401,14128,199919,2373,0,0
346,759506,8067,1930287,19948,0,0,39355,604,1247860,14226,199999,2377,0,0
347,759599,8068,1933167,19980,0,0,39649,614,1255549,14328,200079,2381,0,0
348,759599,8068,1935225,20003,0,0,39933,624,1262899,14425,200159,2385,0,0
349,759787,8070,1952995,20203,0,0,40072,629,1271841,14539,200450,2395,0,0
350,759787,8070,1955593,20232,0,0,40206,634,1282154,14669,200550,2400,0,0
351,759883,8071,1956868,20246,0,0,40335,639,1290368,14776,200630,2404,0,0
352,760072,8073,1958321,20262,0,0,40459,644,1298742,14883,200710,2408,0,0
353,760165,8074,1977791,20481,0,0,40506,646,1309550,15019,200974,2417,0,0
354,760165,8074,1980223,20508,0,0,40551,648,1318047,15127,201014,2419,0,0
