,Agent_Commerce($),Agent_Commerce(#),Agent_Catering($),Agent_Catering(#),Agent_Health($),Agent_Health(#),Agent_Recreation($),Agent_Recreation(#),Agent_Transport($),Agent_Transport(#),Agent_Hotel($),Agent_Hotel(#),Agent_RealState($),Agent_RealState(#)
34,13300,133,0,0,0,0,0,0,9750,99,6320,64,0,0
35,21500,215,0,0,0,0,0,0,14573,148,8981,91,0,0
36,29695,297,0,0,0,0,0,0,19488,198,11632,118,0,0
37,36880,369,0,0,0,0,0,0,24402,248,14182,144,0,0
38,44746,448,0,0,0,0,0,0,29684,302,16920,172,0,0
39,56547,567,200,2,0,0,0,0,37335,380,21431,218,0,0
40,68220,685,300,3,0,0,0,0,46161,470,25929,264,0,0
41,79856,803,900,9,0,0,0,0,55148,562,30322,309,0,0
42,91552,922,1300,13,0,0,0,0,62655,639,35293,360,0,0
43,105488,1064,3000,30,0,0,0,0,73793,753,40855,417,0,0
44,119474,1207,5700,57,0,0,0,0,86181,880,47093,481,0,0
45,133426,1350,10800,108,0,0,0,0,98452,1006,52920,541,0,0
46,147526,1495,18100,181,0,0,0,0,110987,1135,58935,603,0,0
47,160807,1632,25900,259,0,0,0,0,121539,1244,64345,659,0,0
48,174540,1774,39700,397,0,0,0,0,134115,1374,70529,723,0,0
49,187952,1913,55300,553,0,0,0,0,146092,1498,76602,786,0,0
50,202196,2061,74500,745,0,0,0,0,157821,1620,82271,845,0,0
51,215433,2199,101300,1013,0,0,0,0,170016,1747,89097,916,0,0
52,227981,2330,129100,1291,0,0,0,0,181506,1867,94836,976,0,0
53,242414,2481,156100,1561,0,0,0,0,192581,1983,100281,1033,0,0
54,256071,2624,183300,1833,0,0,0,0,204343,2106,106188,1095,0,0
55,267663,2746,209800,2098,0,0,0,0,216331,2232,112094,1157,0,0
56,281453,2891,237000,2370,0,0,0,0,227054,2345,117690,1216,0,0
57,292800,3011,263000,2630,0,0,0,0,238444,2465,124164,1284,0,0
58,304435,3134,288500,2885,0,0,0,0,251272,2600,129353,1339,0,0
59,315377,3250,309800,3098,0,0,0,0,262123,2715,135889,1408,0,0
60,325955,3362,329100,3291,0,0,0,0,273722,2838,140976,1462,0,0
61,334689,3455,365000,3650,0,0,0,0,284653,2953,146167,1517,0,0
62,343056,3544,379300,3793,0,0,0,0,292754,3039,150016,1558,0,0
63,350296,3621,390000,3900,0,0,0,0,301917,3136,154904,1610,0,0
64,356642,3689,398300,3983,0,0,0,0,311533,3238,159024,1654,0,0
65,362668,3753,429300,4293,0,0,0,0,318701,3314,162386,1690,0,0
66,370891,3840,434600,4346,0,0,0,0,325187,3383,165947,1728,0,0
67,376333,3898,438800,4388,0,0,0,0,332145,3457,168730,1758,0,0
68,382091,3959,441100,4411,0,0,0,0,338608,3526,171605,1789,0,0
69,388216,4024,470200,4702,0,0,0,0,342511,3568,173793,1812,0,0
70,397314,4120,471700,4717,0,0,0,0,346221,3608,175409,1829,0,0
71,400913,4158,473300,4733,0,0,0,0,349823,3647,176441,1840,0,0
72,404381,4195,474100,4741,0,0,100,1,352741,3679,177957,1856,0,0
73,407142,4224,498800,4988,0,0,100,1,353704,3689,178344,1860,0,0
74,410786,4262,499400,4994,0,0,100,1,353801,3690,178344,1860,0,0
75,412039,4275,499500,4995,0,0,100,1,353801,3690,178344,1860,0,0
76,412425,4279,499600,4996,0,0,100,1,353801,3690,178344,1860,0,0
77,413099,4286,499700,4997,0,0,100,1,353801,3690,178344,1860,0,0
78,413389,4289,499700,4997,0,0,100,1,353801,3690,178344,1860,0,0
79,413486,4290,499700,4997,0,0,100,1,353801,3690,178344,1860,0,0
80,413486,4290,499800,4998,0,0,100,1,353801,3690,178344,1860,0,0
81,413486,4290,499900,4999,0,0,200,2,353801,3690,178344,1860,0,0
82,413486,4290,499900,4999,0,0,400,4,353801,3690,178344,1860,0,0
83,413486,4290,499900,4999,0,0,600,6,353801,3690,178344,1860,0,0
84,413486,4290,500000,5000,0,0,800,8,353801,3690,178344,1860,0,0
85,413486,4290,500200,5002,0,0,1200,12,353801,3690,178344,1860,0,0
86,413486,4290,500300,5003,0,0,1700,17,353801,3690,178344,1860,0,0
87,413486,4290,500600,5006,0,0,2200,22,353801,3690,178344,1860,0,0
88,413486,4290,500900,5009,0,0,2700,27,353801,3690,178344,1860,0,0
89,413486,4290,501200,5012,0,0,4100,41,353801,3690,178344,1860,0,0
90,413486,4290,501600,5016,0,0,5000,50,353801,3690,178344,1860,0,0
91,413486,4290,502800,5028,0,0,7200,72,353801,3690,178344,1860,0,0
92,413486,4290,504400,5044,0,0,8400,84,353801,3690,178344,1860,0,0
93,413486,4290,506300,5063,0,0,9800,98,353801,3690,178344,1860,0,0
94,413486,4290,508400,5084,0,0,12000,120,353801,3690,178344,1860,0,0
95,413486,4290,513100,5131,0,0,14100,141,353801,3690,178344,1860,0,0
96,413486,4290,518700,5187,0,0,16100,161,353801,3690,178344,1860,0,0
97,413486,4290,525100,5251,0,0,18900,189,353801,3690,178344,1860,0,0
98,413486,4290,527500,5275,0,0,18900,189,353801,3690,178344,1860,0,0
99,413486,4290,531100,5311,0,0,18900,189,353801,3690,178344,1860,0,0
100,413486,4290,534700,5347,0,0,18900,189,353801,3690,178344,1860,0,0
101,413486,4290,540500,5405,0,0,18900,189,353801,3690,178344,1860,0,0
102,413486,4290,546300,5463,0,0,18900,189,353801,3690,178344,1860,0,0
103,413486,4290,552200,5522,0,0,18900,189,353801,3690,178344,1860,0,0
104,413486,4290,560100,5601,0,0,18900,189,353801,3690,178344,1860,0,0
105,413486,4290,567200,5672,0,0,18900,189,353801,3690,178344,1860,0,0
106,413486,4290,575600,5756,0,0,18900,189,353801,3690,178344,1860,0,0
107,413486,4290,585200,5852,0,0,18900,189,353801,3690,178344,1860,0,0
108,413486,4290,594600,5946,0,0,18900,189,353801,3690,178344,1860,0,0
109,413486,4290,601500,6015,0,0,18900,189,353801,3690,178344,1860,0,0
110,413486,4290,608200,6082,0,0,18900,189,353801,3690,178344,1860,0,0
111,413486,4290,616300,6163,0,0,18900,189,353801,3690,178344,1860,0,0
112,413486,4290,622400,6224,0,0,18900,189,353801,3690,178344,1860,0,0
113,413486,4290,626800,6268,0,0,18900,189,353801,3690,178344,1860,0,0
114,413486,4290,629900,6299,0,0,18900,189,353801,3690,178344,1860,0,0
115,413486,4290,631300,6313,0,0,18900,189,353801,3690,178344,1860,0,0
116,413486,4290,632100,6321,0,0,18900,189,353801,3690,178344,1860,0,0
117,413486,4290,632700,6327,0,0,18900,189,353801,3690,178344,1860,0,0
118,413486,4290,632700,6327,0,0,18900,189,353801,3690,178344,1860,0,0
119,413486,4290,632800,6328,0,0,18900,189,353801,3690,178344,1860,0,0
120,413486,4290,632800,6328,0,0,18900,189,353801,3690,178344,1860,0,0
121,413486,4290,632800,6328,0,0,18900,189,353801,3690,178344,1860,0,0
122,413486,4290,632800,6328,0,0,18900,189,353801,3690,178344,1860,0,0
123,413486,4290,632800,6328,0,0,18900,189,353801,3690,178344,1860,0,0
124,413486,4290,632800,6328,0,0,18900,189,353801,3690,178344,1860,0,0
125,416304,4320,632800,6328,0,0,18900,189,355515,3709,178411,1861,0,0
126,419872,4358,632800,6328,0,0,18900,189,358183,3738,178573,1863,0,0
127,422584,4387,632800,6328,0,0,18900,189,360464,3763,178829,1866,0,0
128,425776,4421,632800,6328,0,0,18900,189,362648,3787,179084,1869,0,0
129,431955,4487,634288,6343,0,0,18900,189,367066,3835,179304,1872,0,0
130,438297,4555,636072,6361,0,0,18900,189,371926,3888,179433,1874,0,0
131,445026,4627,637065,6371,0,0,18900,189,376778,3941,179655,1877,0,0
132,450434,4685,639044,6391,0,0,18900,189,381758,3995,179875,1880,0,0
133,458892,4776,644193,6443,0,0,18900,189,389091,4075,180208,1885,0,0
134,467129,4865,650231,6504,0,0,18900,189,396546,4156,180694,1892,0,0
135,475051,4951,655078,6553,0,0,18900,189,404647,4244,181098,1898,0,0
136,483662,5044,661503,6618,0,0,18900,189,412275,4327,181497,1904,0,0
137,493068,5146,672091,6725,0,0,18900,189,423130,4446,182048,1912,0,0
138,503315,5257,684743,6853,0,0,18900,189,434271,4568,182593,1920,0,0
139,515702,5391,696500,6972,0,0,18900,189,446062,4697,183044,1927,0,0
140,526635,5510,708051,7089,0,0,18900,189,456922,4816,183412,1933,0,0
141,538460,5638,719101,7201,0,0,18900,189,467887,4937,183931,1941,0,0
142,549027,5753,730730,7319,0,0,18900,189,479433,5064,184288,1947,0,0
143,560728,5880,742747,7441,0,0,18900,189,490665,5188,184727,1954,0,0
144,571560,5998,755349,7569,0,0,18900,189,501298,5306,185221,1962,0,0
145,582080,6113,766062,7678,0,0,18900,189,512077,5425,185562,1968,0,0
146,592267,6224,778428,7804,0,0,18900,189,523004,5547,185977,1975,0,0
147,603503,6347,787647,7898,0,0,18900,189,534435,5674,186387,1982,0,0
148,612635,6447,796954,7993,0,0,18900,189,545320,5795,186713,1988,0,0
149,621351,6543,806754,8093,0,0,18900,189,555579,5910,187034,1994,0,0
150,630257,6641,816955,8197,0,0,18900,189,566770,6035,187350,2000,0,0
151,638536,6732,828200,8312,0,0,18900,189,578388,6165,187662,2006,0,0
152,645386,6808,839744,8430,0,0,18900,189,588878,6283,187968,2012,0,0
153,653797,6901,850699,8542,0,0,18900,189,599913,6407,188271,2018,0,0
154,661287,6983,862238,8660,0,0,18900,189,611425,6536,188569,2024,0,0
155,667067,7048,874673,8787,0,0,18900,189,622328,6659,188862,2030,0,0
156,672728,7111,887309,8916,0,0,18900,189,632480,6773,189150,2036,0,0
157,678311,7173,906777,9115,0,0,18900,189,640548,6865,189552,2043,0,0
158,683539,7230,917631,9226,0,0,18900,189,650569,6977,189794,2048,0,0
159,687919,7279,928891,9341,0,0,18900,189,660077,7084,190031,2053,0,0
160,691447,7318,941401,9469,0,0,18900,189,668121,7175,190265,2058,0,0
161,696071,7369,964817,9708,0,0,18900,189,675497,7258,191017,2069,0,0
162,699462,7406,973716,9799,0,0,18900,189,681192,7323,191144,2072,0,0
163,702230,7437,983898,9903,0,0,18900,189,687816,7398,191523,2078,0,0
164,704878,7466,992414,9990,0,0,18900,189,693972,7468,191870,2084,0,0
165,707800,7498,1014205,10212,0,0,18900,189,697320,7507,192572,2093,0,0
166,712850,7553,1020904,10280,0,0,18900,189,700937,7549,192610,2094,0,0
167,715882,7586,1027201,10344,0,0,18900,189,703903,7584,192647,2095,0,0
168,717904,7608,1033995,10413,0,0,18900,189,706849,7619,192683,2096,0,0
169,719753,7628,1049587,10572,0,0,18900,189,707500,7626,193104,2101,0,0
170,722899,7662,1054905,10626,0,0,18900,189,707500,7626,193104,2101,0,0
171,725582,7691,1059135,10669,0,0,18900,189,707500,7626,193104,2101,0,0
172,727605,7713,1062591,10704,0,0,18900,189,707500,7626,193104,2101,0,0
173,728899,7727,1066920,10748,0,0,18900,189,707500,7626,193200,2102,0,0
174,731139,7751,1070667,10786,0,0,18900,189,707500,7626,193200,2102,0,0
175,732541,7766,1074016,10820,0,0,18900,189,707500,7626,193200,2102,0,0
176,733749,7779,1076384,10844,0,0,18900,189,707500,7626,193200,2102,0,0
177,735523,7798,1078353,10864,0,0,18900,189,707500,7626,193200,2102,0,0
178,737762,7822,1080706,10888,0,0,18900,189,707500,7626,193200,2102,0,0
179,739150,7837,1082974,10911,0,0,18900,189,707500,7626,193200,2102,0,0
180,739798,7844,1085630,10938,0,0,18900,189,707500,7626,193200,2102,0,0
181,740921,7856,1087312,10955,0,0,18900,189,707500,7626,193200,2102,0,0
182,741755,7865,1088683,10969,0,0,18900,189,707500,7626,193200,2102,0,0
183,742306,7871,1091340,10996,0,0,18900,189,707500,7626,193200,2102,0,0
184,743142,7880,1093611,11019,0,0,18900,189,707500,7626,193200,2102,0,0
185,744263,7892,1097458,11058,0,0,18900,189,707500,7626,193200,2102,0,0
186,744638,7896,1101092,11095,0,0,18900,189,707500,7626,193200,2102,0,0
187,745004,7900,1105724,11142,0,0,18900,189,707500,7626,193200,2102,0,0
188,745650,7907,1110254,11188,0,0,18900,189,707500,7626,193200,2102,0,0
189,746301,7914,1115474,11241,0,0,18900,189,707500,7626,193200,2102,0,0
190,746863,7920,1121080,11298,0,0,18900,189,707500,7626,193200,2102,0,0
191,746953,7921,1127179,11360,0,0,18900,189,707500,7626,193200,2102,0,0
192,747418,7926,1132006,11409,0,0,18900,189,707500,7626,193200,2102,0,0
193,747797,7930,1137519,11465,0,0,18900,189,707500,7626,193200,2102,0,0
194,747888,7931,1141158,11502,0,0,18900,189,707500,7626,193200,2102,0,0
195,748711,7940,1145687,11548,0,0,18900,189,707500,7626,193200,2102,0,0
196,748899,7942,1150109,11593,0,0,18900,189,707500,7626,193200,2102,0,0
197,749453,7948,1154727,11640,0,0,18900,189,707500,7626,193200,2102,0,0
198,749826,7952,1157385,11667,0,0,18900,189,707500,7626,193200,2102,0,0
199,750014,7954,1160439,11698,0,0,18900,189,707500,7626,193200,2102,0,0
200,750204,7956,1162697,11721,0,0,18900,189,707500,7626,193200,2102,0,0
201,750480,7959,1164867,11743,0,0,18900,189,707500,7626,193200,2102,0,0
202,750572,7960,1166247,11757,0,0,18900,189,707500,7626,193200,2102,0,0
203,750663,7961,1168324,11778,0,0,18900,189,707500,7626,193200,2102,0,0
204,750840,7963,1169607,11791,0,0,18900,189,707500,7626,193200,2102,0,0
205,750934,7964,1170695,11802,0,0,18900,189,707500,7626,193200,2102,0,0
206,751023,7965,1171682,11812,0,0,18900,189,707500,7626,193200,2102,0,0
207,751118,7966,1172671,11822,0,0,18900,189,707500,7626,193200,2102,0,0
208,751118,7966,1173460,11830,0,0,18900,189,707500,7626,193200,2102,0,0
209,751213,7967,1174350,11839,0,0,18900,189,707500,7626,193200,2102,0,0
210,751213,7967,1174548,11841,0,0,18900,189,707500,7626,193200,2102,0,0
211,751308,7968,1174746,11843,0,0,18900,189,707500,7626,193200,2102,0,0
212,751308,7968,1174746,11843,0,0,18900,189,707500,7626,193200,2102,0,0
213,751308,7968,1174845,11844,0,0,18900,189,707500,7626,193200,2102,0,0
214,751398,7969,1175142,11847,0,0,18900,189,707500,7626,193200,2102,0,0
215,751398,7969,1175736,11853,0,0,18900,189,707500,7626,193200,2102,0,0
216,751398,7969,1175934,11855,0,0,18900,189,707500,7626,193200,2102,0,0
217,751398,7969,1176231,11858,0,0,18900,189,707500,7626,193200,2102,0,0
218,751398,7969,1176330,11859,0,0,18900,189,707500,7626,193200,2102,0,0
219,751398,7969,1176627,11862,0,0,18900,189,707500,7626,193200,2102,0,0
220,751398,7969,1176627,11862,0,0,18900,189,707500,7626,193200,2102,0,0
221,751484,7970,1176725,11863,0,0,18900,189,709260,7647,193238,2103,0,0
222,751484,7970,1177117,11867,0,0,18900,189,711570,7674,193275,2104,0,0
223,751484,7970,1177401,11870,0,0,18900,189,713783,7700,193311,2105,0,0
224,751484,7970,1177881,11875,0,0,18900,189,715813,7724,193346,2106,0,0
225,751484,7970,1182284,11921,0,0,18900,189,719651,7769,193415,2108,0,0
226,751484,7970,1187647,11977,0,0,18900,189,724318,7823,193482,2110,0,0
227,751484,7970,1194631,12050,0,0,18900,189,729261,7880,193547,2112,0,0
228,751484,7970,1201132,12118,0,0,18900,189,733716,7932,193610,2114,0,0
229,751484,7970,1215107,12264,0,0,18900,189,740633,8012,193814,2119,0,0
230,751484,7970,1230395,12424,0,0,18900,189,747620,8092,194015,2124,0,0
231,751484,7970,1246417,12592,0,0,18979,190,755402,8182,194213,2129,0,0
232,751484,7970,1262133,12757,0,0,19057,191,762817,8267,194407,2134,0,0
233,751577,7971,1285157,12998,0,0,19134,192,772437,8380,194569,2139,0,0
234,751663,7972,1307756,13235,0,0,19210,193,782928,8503,194726,2144,0,0
235,751756,7973,1329825,13467,0,0,19285,194,793359,8625,194879,2149,0,0
236,751842,7974,1352459,13705,0,0,19435,196,803576,8744,195027,2154,0,0
237,752026,7976,1371962,13911,0,0,19583,198,814656,8875,195171,2159,0,0
238,752183,7978,1390618,14108,0,0,19805,201,824579,8992,195310,2164,0,0
239,752453,7981,1406059,14272,0,0,20024,204,835730,9123,195444,2169,0,0
240,752734,7984,1417556,14395,0,0,20240,207,845604,9240,195574,2174,0,0
241,752919,7986,1430554,14534,0,0,20522,211,855940,9362,195701,2179,0,0
242,753278,7990,1440250,14638,0,0,20800,215,866800,9491,195825,2184,0,0
243,753647,7994,1449476,14737,0,0,21142,220,877144,9614,195947,2189,0,0
244,753929,7997,1457856,14827,0,0,21615,227,886853,9730,196066,2194,0,0
245,754451,8003,1466850,14924,0,0,22150,235,897491,9856,196184,2199,0,0
246,755156,8011,1474514,15006,0,0,22742,244,907230,9973,196300,2204,0,0
247,755844,8019,1481672,15083,0,0,23325,253,917666,10098,196415,2209,0,0
248,756401,8025,1488259,15154,0,0,23964,263,928276,10224,196528,2214,0,0
249,757102,8033,1494490,15221,0,0,24593,273,938421,10346,196641,2219,0,0
250,757900,8042,1498443,15263,0,0,25212,283,947958,10462,196753,2224,0,0
251,758254,8046,1503114,15313,0,0,25821,293,958731,10591,196865,2229,0,0
252,759072,8055,1505272,15336,0,0,26421,303,968687,10711,196945,2233,0,0
253,759880,8064,1528023,15576,0,0,26774,309,977372,10815,197067,2238,0,0
254,760329,8069,1530842,15606,0,0,27121,315,985370,10911,197157,2242,0,0
255,760788,8074,1532672,15625,0,0,27462,321,993979,11015,197247,2246,0,0
256,761303,8080,1534464,15644,0,0,27797,327,1001656,11108,197336,2250,0,0
257,761580,8083,1558948,15904,0,0,27958,330,1008754,11193,197469,2254,0,0
258,761751,8085,1560551,15921,0,0,28116,333,1013676,11254,197537,2257,0,0
259,761996,8088,1562171,15938,0,0,28271,336,1019603,11326,197604,2260,0,0
260,762280,8091,1563402,15951,0,0,28423,339,1025967,11403,197671,2263,0,0
261,762548,8094,1586668,16197,0,0,28423,339,1029256,11444,197819,2266,0,0
262,762632,8095,1587924,16210,0,0,28423,339,1032231,11482,197839,2267,0,0
263,762632,8095,1588693,16218,0,0,28423,339,1035219,11520,197859,2268,0,0
264,762632,8095,1589273,16224,0,0,28423,339,1037853,11554,197879,2269,0,0
265,762632,8095,1607612,16418,0,0,28423,339,1038557,11562,198007,2271,0,0
266,762718,8096,1608477,16427,0,0,28423,339,1038557,11562,198007,2271,0,0
267,762718,8096,1608962,16432,0,0,28423,339,1038557,11562,198007,2271,0,0
268,762788,8097,1609256,16435,0,0,28423,339,1038557,11562,198007,2271,0,0
269,762788,8097,1609743,16440,0,0,28423,339,1038557,11562,198007,2271,0,0
270,762788,8097,1610419,16447,0,0,28423,339,1038557,11562,198007,2271,0,0
271,762788,8097,1610901,16452,0,0,28423,339,1038557,11562,198007,2271,0,0
272,762788,8097,1611190,16455,0,0,28423,339,1038557,11562,198007,2271,0,0
273,763062,8100,1612154,16465,0,0,28423,339,1038557,11562,198007,2271,0,0
274,763252,8102,1613582,16480,0,0,28423,339,1038557,11562,198007,2271,0,0
275,763252,8102,1615184,16497,0,0,28423,339,1038557,11562,198007,2271,0,0
276,763345,8103,1616873,16515,0,0,28423,339,1038557,11562,198007,2271,0,0
277,763345,8103,1619702,16545,0,0,28423,339,1038557,11562,198007,2271,0,0
278,763527,8105,1623207,16582,0,0,28423,339,1038557,11562,198007,2271,0,0
279,763527,8105,1627765,16630,0,0,28423,339,1038557,11562,198007,2271,0,0
280,763975,8110,1634366,16700,0,0,28423,339,1038557,11562,198007,2271,0,0
281,763975,8110,1639749,16757,0,0,28423,339,1038557,11562,198007,2271,0,0
282,764703,8118,1648084,16845,0,0,28423,339,1038557,11562,198007,2271,0,0
283,764799,8119,1655201,16920,0,0,28423,339,1038557,11562,198007,2271,0,0
284,765328,8125,1664741,17021,0,0,28423,339,1038557,11562,198007,2271,0,0
285,765423,8126,1673599,17114,0,0,28423,339,1038557,11562,198007,2271,0,0
286,765610,8128,1683168,17214,0,0,28423,339,1038557,11562,198007,2271,0,0
287,765787,8130,1694546,17334,0,0,28423,339,1038557,11562,198007,2271,0,0
288,766581,8139,1704386,17438,0,0,28423,339,1038557,11562,198007,2271,0,0
289,767044,8144,1715810,17558,0,0,28423,339,1038557,11562,198007,2271,0,0
290,767044,8144,1720990,17613,0,0,28423,339,1038557,11562,198007,2271,0,0
291,767044,8144,1727822,17686,0,0,28423,339,1038557,11562,198007,2271,0,0
292,767044,8144,1734394,17756,0,0,28423,339,1038557,11562,198007,2271,0,0
293,767044,8144,1740682,17823,0,0,28423,339,1038557,11562,198007,2271,0,0
294,767044,8144,1746397,17883,0,0,28423,339,1038557,11562,198007,2271,0,0
295,767044,8144,1751134,17933,0,0,28423,339,1038557,11562,198007,2271,0,0
296,767044,8144,1755450,17979,0,0,28423,339,1038557,11562,198007,2271,0,0
297,767044,8144,1760081,18028,0,0,28423,339,1038557,11562,198007,2271,0,0
298,767044,8144,1765286,18083,0,0,28423,339,1038557,11562,198007,2271,0,0
299,767044,8144,1769911,18132,0,0,28423,339,1038557,11562,198007,2271,0,0
300,767044,8144,1773208,18167,0,0,28423,339,1038557,11562,198007,2271,0,0
301,767044,8144,1776031,18197,0,0,28423,339,1038557,11562,198007,2271,0,0
302,767044,8144,1780306,18242,0,0,28423,339,1038557,11562,198007,2271,0,0
303,767044,8144,1783622,18277,0,0,28423,339,1038557,11562,198007,2271,0,0
304,767044,8144,1787159,18314,0,0,28423,339,1038557,11562,198007,2271,0,0
305,767044,8144,1789825,18342,0,0,28423,339,1038557,11562,198007,2271,0,0
306,767044,8144,1792497,18370,0,0,28423,339,1038557,11562,198007,2271,0,0
307,767044,8144,1795882,18406,0,0,28423,339,1038557,11562,198007,2271,0,0
308,767044,8144,1798273,18431,0,0,28423,339,1038557,11562,198007,2271,0,0
309,767044,8144,1800648,18456,0,0,28423,339,1038557,11562,198007,2271,0,0
310,767044,8144,1802375,18474,0,0,28423,339,1038557,11562,198007,2271,0,0
311,767044,8144,1804490,18496,0,0,28423,339,1038557,11562,198007,2271,0,0
312,767138,8145,1806597,18518,0,0,28423,339,1038557,11562,198007,2271,0,0
313,767138,8145,1808327,18536,0,0,28423,339,1038557,11562,198007,2271,0,0
314,767138,8145,1810511,18559,0,0,28423,339,1038557,11562,198007,2271,0,0
315,767233,8146,1812322,18578,0,0,28423,339,1038557,11562,198007,2271,0,0
316,767233,8146,1813472,18590,0,0,28423,339,1038557,11562,198007,2271,0,0
317,767233,8146,1816845,18627,0,0,28660,343,1039986,11580,198027,2272,0,0
318,767233,8146,1820319,18666,0,0,28893,347,1041896,11604,198047,2273,0,0
319,767233,8146,1823713,18704,0,0,29122,351,1043963,11630,198067,2274,0,0
320,767233,8146,1828238,18754,0,0,29347,355,1046202,11658,198087,2275,0,0
321,767233,8146,1833066,18808,0,0,29737,362,1049292,11697,198127,2277,0,0
322,767233,8146,1840216,18887,0,0,30120,369,1053822,11752,198167,2279,0,0
323,767233,8146,1846001,18951,0,0,30496,376,1058179,11806,198207,2281,0,0
324,767329,8147,1850954,19007,0,0,30865,383,1062321,11857,198247,2283,0,0
325,767329,8147,1857288,19078,0,0,31376,393,1068687,11935,198333,2287,0,0
326,767423,8148,1864560,19159,0,0,31877,403,1075470,12017,198419,2291,0,0
327,767423,8148,1871296,19234,0,0,32368,413,1082064,12098,198504,2295,0,0
328,767518,8149,1876410,19292,0,0,32850,423,1089502,12188,198589,2299,0,0
329,767518,8149,1882276,19358,0,0,33322,433,1097150,12284,198693,2304,0,0
330,767614,8150,1888207,19424,0,0,33784,443,1107148,12409,198797,2309,0,0
331,767614,8150,1893065,19479,0,0,34236,453,1116995,12531,198901,2314,0,0
332,767614,8150,1899118,19547,0,0,34678,463,1126389,12648,199004,2319,0,0
333,767802,8152,1903218,19594,0,0,35111,473,1135280,12760,199064,2322,0,0
334,767897,8153,1907158,19638,0,0,35534,483,1144771,12879,199210,2329,0,0
335,767897,8153,1911448,19686,0,0,35947,493,1154232,12996,199312,2334,0,0
336,767897,8153,1916347,19740,0,0,36350,503,1163024,13109,199414,2339,0,0
337,767897,8153,1919487,19775,0,0,36743,513,1172712,13231,199516,2344,0,0
338,767897,8153,1922891,19813,0,0,37127,523,1181195,13338,199617,2349,0,0
339,767992,8154,1927033,19858,0,0,37502,533,1189118,13440,199697,2353,0,0
340,768087,8155,1931370,19906,0,0,37867,543,1198292,13556,199819,2359,0,0
341,768374,8158,1934874,19945,0,0,38223,553,1208474,13684,199920,2364,0,0
342,768374,8158,1937068,19969,0,0,38570,563,1216782,13791,200020,2369,0,0
343,768470,8159,1940472,20007,0,0,38908,573,1224911,13897,200120,2374,0,0
344,768565,8160,1943365,20039,0,0,39236,583,1231372,13982,200220,2379,0,0
345,768565,8160,1946271,20071,0,0,39554,593,1238798,14079,200320,2384,0,0
346,768658,8161,1948691,20098,0,0,39862,603,1246220,14177,200420,2389,0,0
347,768658,8161,1950794,20121,0,0,40160,613,1251956,14254,200520,2394,0,0
348,768743,8162,1952840,20144,0,0,40448,623,1258341,14339,200620,2399,0,0
349,768837,8163,1969409,20330,0,0,40615,629,1267957,14462,200700,2403,0,0
350,768932,8164,1971147,20349,0,0,40776,635,1277673,14584,200760,2406,0,0
351,769026,8165,1973479,20375,0,0,40931,641,1286900,14703,200860,2411,0,0
352,769120,8166,1975055,20393,0,0,41080,647,1296393,14825,200940,2415,0,0
353,769311,8168,1992357,20591,0,0,41147,650,1306287,14951,201000,2418,0,0
354,769407,8169,1993951,20609,0,0,41211,653,1314856,15060,201060,2421,0,0
