,Agent_Commerce($),Agent_Commerce(#),Agent_Catering($),Agent_Catering(#),Agent_Health($),Agent_Health(#),Agent_Recreation($),Agent_Recreation(#),Agent_Transport($),Agent_Transport(#),Agent_Hotel($),Agent_Hotel(#),Agent_RealState($),Agent_RealState(#)
34,12800,128,0,0,0,0,0,0,11443,116,4524,46,0,0
35,20200,202,0,0,0,0,0,0,17850,181,7872,80,0,0
36,27498,275,0,0,0,0,0,0,23950,243,10918,111,0,0
37,34789,348,0,0,0,0,0,0,30240,307,14751,150,0,0
38,42450,425,100,1,0,0,0,0,36611,372,17687,180,0,0
39,52471,526,200,2,0,0,0,0,45921,467,22987,234,0,0
40,63057,633,400,4,0,0,0,0,54820,558,28173,287,0,0
41,73416,738,1000,10,0,0,0,0,63683,649,33350,340,0,0
42,83642,842,1800,18,0,0,0,0,72430,739,38314,391,0,0
43,97488,983,3000,30,0,0,0,0,82840,846,44254,452,0,0
44,111682,1128,6200,62,0,0,0,0,95685,978,49597,507,0,0
45,125341,1268,10100,101,0,0,0,0,107720,1102,56002,573,0,0
46,139354,1412,17200,172,0,0,0,0,120419,1233,62199,637,0,0
47,152832,1551,27200,272,0,0,0,0,131428,1347,67602,693,0,0
48,166949,1697,38800,388,0,0,0,0,143688,1474,74070,760,0,0
49,180072,1833,54200,542,0,0,0,0,155530,1597,79551,817,0,0
50,194020,1978,73300,733,0,0,0,0,167049,1717,85809,882,0,0
51,207462,2118,95700,957,0,0,0,0,179114,1843,91840,945,0,0
52,220581,2255,119000,1190,0,0,0,0,190674,1964,97470,1004,0,0
53,235017,2406,144200,1442,0,0,0,0,201330,2076,102804,1060,0,0
54,247309,2535,174000,1740,0,0,0,0,213530,2204,109099,1126,0,0
55,259952,2668,205200,2052,0,0,0,0,224535,2320,114589,1184,0,0
56,272091,2796,231000,2310,0,0,0,0,236393,2445,120861,1250,0,0
57,285373,2936,258100,2581,0,0,0,0,248526,2573,127027,1315,0,0
58,296255,3051,282800,2828,0,0,0,0,259964,2694,132015,1368,0,0
59,307857,3174,305700,3057,0,0,0,0,271096,2812,138455,1436,0,0
60,318498,3287,326100,3261,0,0,0,0,282372,2932,143721,1492,0,0
61,328179,3390,364300,3643,0,0,0,0,292237,3036,149518,1553,0,0
62,337401,3488,379300,3793,0,0,0,0,300748,3127,153279,1593,0,0
63,344527,3564,393200,3932,0,0,0,0,309761,3223,158679,1650,0,0
64,352178,3646,401800,4018,0,0,0,0,318082,3312,163097,1697,0,0
65,358108,3709,433100,4331,0,0,0,0,324242,3377,166097,1729,0,0
66,365859,3791,439400,4394,0,0,0,0,329816,3436,168803,1758,0,0
67,372353,3860,443200,4432,0,0,0,0,335289,3494,171123,1783,0,0
68,377900,3919,445100,4451,0,0,0,0,340850,3553,173624,1810,0,0
69,383347,3977,470600,4706,0,0,0,0,344117,3587,174842,1823,0,0
70,392807,4077,472300,4723,0,0,0,0,347395,3621,175956,1835,0,0
71,397237,4124,473400,4734,0,0,0,0,350477,3653,176878,1845,0,0
72,402236,4177,473900,4739,0,0,0,0,353364,3683,178093,1858,0,0
73,406145,4218,499500,4995,0,0,0,0,354040,3690,178282,1860,0,0
74,409966,4258,499600,4996,0,0,0,0,354040,3690,178282,1860,0,0
75,411122,4270,499900,4999,0,0,0,0,354040,3690,178282,1860,0,0
76,412274,4282,499900,4999,0,0,0,0,354040,3690,178282,1860,0,0
77,412466,4284,500000,5000,0,0,0,0,354040,3690,178282,1860,0,0
78,412850,4288,500000,5000,0,0,100,1,354040,3690,178282,1860,0,0
79,412850,4288,500000,5000,0,0,100,1,354040,3690,178282,1860,0,0
80,412946,4289,500000,5000,0,0,200,2,354040,3690,178282,1860,0,0
81,413042,4290,500000,5000,0,0,400,4,354040,3690,178282,1860,0,0
82,413042,4290,500000,5000,0,0,500,5,354040,3690,178282,1860,0,0
83,413042,4290,500000,5000,0,0,1000,10,354040,3690,178282,1860,0,0
84,413042,4290,500100,5001,0,0,1400,14,354040,3690,178282,1860,0,0
85,413042,4290,500200,5002,0,0,1900,19,354040,3690,178282,1860,0,0
86,413042,4290,500200,5002,0,0,2200,22,354040,3690,178282,1860,0,0
87,413042,4290,500500,5005,0,0,2900,29,354040,3690,178282,1860,0,0
88,413042,4290,500800,5008,0,0,3700,37,354040,3690,178282,1860,0,0
89,413042,4290,501300,5013,0,0,4600,46,354040,3690,178282,1860,0,0
90,413042,4290,501800,5018,0,0,5400,54,354040,3690,178282,1860,0,0
91,413042,4290,502600,5026,0,0,6800,68,354040,3690,178282,1860,0,0
92,413042,4290,504200,5042,0,0,8200,82,354040,3690,178282,1860,0,0
93,413042,4290,506100,5061,0,0,10100,101,354040,3690,178282,1860,0,0
94,413042,4290,508400,5084,0,0,11800,118,354040,3690,178282,1860,0,0
95,413042,4290,511600,5116,0,0,13600,136,354040,3690,178282,1860,0,0
96,413042,4290,516000,5160,0,0,16300,163,354040,3690,178282,1860,0,0
97,413042,4290,520500,5205,0,0,18900,189,354040,3690,178282,1860,0,0
98,413042,4290,523700,5237,0,0,18900,189,354040,3690,178282,1860,0,0
99,413042,4290,527900,5279,0,0,18900,189,354040,3690,178282,1860,0,0
100,413042,4290,533400,5334,0,0,18900,189,354040,3690,178282,1860,0,0
101,413042,4290,538500,5385,0,0,18900,189,354040,3690,178282,1860,0,0
102,413042,4290,545000,5450,0,0,18900,189,354040,3690,178282,1860,0,0
103,413042,4290,551600,5516,0,0,18900,189,354040,3690,178282,1860,0,0
104,413042,4290,558700,5587,0,0,18900,189,354040,3690,178282,1860,0,0
105,413042,4290,567000,5670,0,0,18900,189,354040,3690,178282,1860,0,0
106,413042,4290,574600,5746,0,0,18900,189,354040,3690,178282,1860,0,0
107,413042,4290,582200,5822,0,0,18900,189,354040,3690,178282,1860,0,0
108,413042,4290,590700,5907,0,0,18900,189,354040,3690,178282,1860,0,0
109,413042,4290,601400,6014,0,0,18900,189,354040,3690,178282,1860,0,0
110,413042,4290,608500,6085,0,0,18900,189,354040,3690,178282,1860,0,0
111,413042,4290,616200,6162,0,0,18900,189,354040,3690,178282,1860,0,0
112,413042,4290,622100,6221,0,0,18900,189,354040,3690,178282,1860,0,0
113,413042,4290,627100,6271,0,0,18900,189,354040,3690,178282,1860,0,0
114,413042,4290,631100,6311,0,0,18900,189,354040,3690,178282,1860,0,0
115,413042,4290,632800,6328,0,0,18900,189,354040,3690,178282,1860,0,0
116,413042,4290,633600,6336,0,0,18900,189,354040,3690,178282,1860,0,0
117,413042,4290,634600,6346,0,0,18900,189,354040,3690,178282,1860,0,0
118,413042,4290,634900,6349,0,0,18900,189,354040,3690,178282,1860,0,0
119,413042,4290,634900,6349,0,0,18900,189,354040,3690,178282,1860,0,0
120,413042,4290,635100,6351,0,0,18900,189,354040,3690,178282,1860,0,0
121,413042,4290,635300,6353,0,0,18900,189,354040,3690,178282,1860,0,0
122,413042,4290,635500,6355,0,0,18900,189,354040,3690,178282,1860,0,0
123,413042,4290,635600,6356,0,0,18900,189,354040,3690,178282,1860,0,0
124,413042,4290,635600,6356,0,0,18900,189,354040,3690,178282,1860,0,0
125,415575,4317,635600,6356,0,0,18900,189,356338,3715,178419,1862,0,0
126,418775,4351,635600,6356,0,0,18900,189,359205,3746,178650,1865,0,0
127,421502,4380,635600,6356,0,0,18900,189,361879,3775,178784,1867,0,0
128,424123,4408,635600,6356,0,0,18900,189,364578,3804,178916,1869,0,0
129,429637,4467,636788,6368,0,0,18900,189,370413,3868,179211,1873,0,0
130,435126,4526,637778,6378,0,0,18900,189,376332,3933,179503,1877,0,0
131,440803,4587,639065,6391,0,0,18900,189,382172,3997,179698,1880,0,0
132,445255,4635,640052,6401,0,0,18900,189,388268,4064,179890,1883,0,0
133,453130,4720,644408,6445,0,0,18900,189,396420,4154,180300,1889,0,0
134,460927,4804,649358,6495,0,0,18900,189,404558,4244,180705,1895,0,0
135,469273,4894,653709,6539,0,0,18900,189,412848,4336,181022,1900,0,0
136,477708,4985,658854,6591,0,0,18900,189,421058,4427,181504,1907,0,0
137,487967,5096,669536,6699,0,0,18900,189,431019,4537,182044,1915,0,0
138,498705,5212,681998,6825,0,0,18900,189,442601,4664,182494,1922,0,0
139,511248,5348,695051,6957,0,0,18900,189,453796,4787,182939,1929,0,0
140,523078,5476,705225,7060,0,0,18900,189,465171,4912,183299,1935,0,0
141,535809,5614,716379,7173,0,0,18900,189,476207,5034,183813,1943,0,0
142,546983,5735,728705,7298,0,0,18900,189,486562,5149,184162,1949,0,0
143,558173,5857,740536,7418,0,0,18900,189,498899,5285,184665,1957,0,0
144,570215,5988,751864,7533,0,0,18900,189,510082,5409,185003,1963,0,0
145,580487,6100,761704,7633,0,0,18900,189,519749,5517,185494,1971,0,0
146,589147,6195,771634,7734,0,0,18900,189,531253,5645,185901,1978,0,0
147,600108,6315,781847,7838,0,0,18900,189,542381,5769,186303,1985,0,0
148,608194,6404,792361,7945,0,0,18900,189,553665,5895,186621,1991,0,0
149,616981,6501,802070,8044,0,0,18900,189,564244,6013,186933,1997,0,0
150,624272,6581,813261,8158,0,0,18900,189,575340,6138,187240,2003,0,0
151,632388,6671,824128,8269,0,0,18900,189,586222,6260,187543,2009,0,0
152,639805,6753,833725,8367,0,0,18900,189,597226,6384,187840,2015,0,0
153,645493,6816,844374,8476,0,0,18900,189,607206,6497,188132,2021,0,0
154,652011,6888,856340,8598,0,0,18900,189,619076,6630,188362,2026,0,0
155,658574,6961,867300,8710,0,0,18900,189,630562,6760,188703,2033,0,0
156,664529,7027,878771,8827,0,0,18900,189,640047,6867,188981,2039,0,0
157,670449,7093,898086,9024,0,0,18900,189,648992,6969,189398,2046,0,0
158,675408,7148,909523,9141,0,0,18900,189,658262,7073,189574,2050,0,0
159,680001,7200,920899,9257,0,0,18900,189,666293,7164,189747,2054,0,0
160,683038,7234,932646,9377,0,0,18900,189,674114,7253,189917,2058,0,0
161,687453,7283,956083,9616,0,0,18900,189,680098,7320,190283,2064,0,0
162,690720,7319,966588,9723,0,0,18900,189,685658,7382,190498,2068,0,0
163,693551,7350,976394,9823,0,0,18900,189,690482,7436,190615,2071,0,0
164,695837,7375,986701,9928,0,0,18900,189,695266,7490,190729,2074,0,0
165,698658,7406,1008625,10151,0,0,18900,189,698042,7520,190847,2076,0,0
166,701970,7442,1018179,10248,0,0,18900,189,701395,7556,190885,2077,0,0
167,704355,7468,1025155,10319,0,0,18900,189,704553,7590,190922,2078,0,0
168,706307,7489,1033019,10399,0,0,18900,189,707631,7623,190958,2079,0,0
169,708862,7517,1049601,10568,0,0,18900,189,707897,7626,191201,2082,0,0
170,712310,7554,1055905,10632,0,0,18900,189,707897,7626,191201,2082,0,0
171,715486,7588,1059937,10673,0,0,18900,189,707897,7626,191201,2082,0,0
172,718575,7621,1064370,10718,0,0,18900,189,707897,7626,191201,2082,0,0
173,720525,7642,1067520,10750,0,0,18900,189,707897,7626,191296,2083,0,0
174,722292,7661,1071854,10794,0,0,18900,189,707897,7626,191296,2083,0,0
175,724067,7680,1075999,10836,0,0,18900,189,707897,7626,191296,2083,0,0
176,725655,7697,1078757,10864,0,0,18900,189,707897,7626,191296,2083,0,0
177,726771,7709,1081807,10895,0,0,18900,189,707897,7626,191296,2083,0,0
178,727894,7721,1084075,10918,0,0,18900,189,707897,7626,191296,2083,0,0
179,728925,7732,1085551,10933,0,0,18900,189,707897,7626,191296,2083,0,0
180,730117,7745,1088411,10962,0,0,18900,189,707897,7626,191296,2083,0,0
181,731232,7757,1090778,10986,0,0,18900,189,707897,7626,191296,2083,0,0
182,732436,7770,1093632,11015,0,0,18900,189,707897,7626,191296,2083,0,0
183,733454,7781,1095606,11035,0,0,18900,189,707897,7626,191296,2083,0,0
184,733910,7786,1098071,11060,0,0,18900,189,707897,7626,191296,2083,0,0
185,734458,7792,1100438,11084,0,0,18900,189,707897,7626,191296,2083,0,0
186,734831,7796,1104284,11123,0,0,18900,189,707897,7626,191296,2083,0,0
187,735395,7802,1107339,11154,0,0,18900,189,707897,7626,191296,2083,0,0
188,735490,7803,1112261,11204,0,0,18900,189,707897,7626,191296,2083,0,0
189,735870,7807,1116104,11243,0,0,18900,189,707897,7626,191296,2083,0,0
190,736052,7809,1120736,11290,0,0,18900,189,707897,7626,191296,2083,0,0
191,736135,7810,1125279,11336,0,0,18900,189,707897,7626,191296,2083,0,0
192,736875,7818,1130606,11390,0,0,18900,189,707897,7626,191296,2083,0,0
193,737065,7820,1136720,11452,0,0,18900,189,707897,7626,191296,2083,0,0
194,737800,7828,1140262,11488,0,0,18900,189,707897,7626,191296,2083,0,0
195,737890,7829,1143517,11521,0,0,18900,189,707897,7626,191296,2083,0,0
196,738171,7832,1146873,11555,0,0,18900,189,707897,7626,191296,2083,0,0
197,738265,7833,1150130,11588,0,0,18900,189,707897,7626,191296,2083,0,0
198,738824,7839,1152695,11614,0,0,18900,189,707897,7626,191296,2083,0,0
199,739011,7841,1156532,11653,0,0,18900,189,707897,7626,191296,2083,0,0
200,739377,7845,1159675,11685,0,0,18900,189,707897,7626,191296,2083,0,0
201,739377,7845,1162538,11714,0,0,18900,189,707897,7626,191296,2083,0,0
202,739838,7850,1164214,11731,0,0,18900,189,707897,7626,191296,2083,0,0
203,740210,7854,1166088,11750,0,0,18900,189,707897,7626,191296,2083,0,0
204,740302,7855,1168159,11771,0,0,18900,189,707897,7626,191296,2083,0,0
205,740674,7859,1168852,11778,0,0,18900,189,707897,7626,191296,2083,0,0
206,740866,7861,1169940,11789,0,0,18900,189,707897,7626,191296,2083,0,0
207,740866,7861,1170531,11795,0,0,18900,189,707897,7626,191296,2083,0,0
208,740866,7861,1170927,11799,0,0,18900,189,707897,7626,191296,2083,0,0
209,741049,7863,1171224,11802,0,0,18900,189,707897,7626,191296,2083,0,0
210,741240,7865,1171422,11804,0,0,18900,189,707897,7626,191296,2083,0,0
211,741240,7865,1171719,11807,0,0,18900,189,707897,7626,191296,2083,0,0
212,741337,7866,1172016,11810,0,0,18900,189,707897,7626,191296,2083,0,0
213,741337,7866,1172016,11810,0,0,18900,189,707897,7626,191296,2083,0,0
214,741337,7866,1172313,11813,0,0,18900,189,707897,7626,191296,2083,0,0
215,741337,7866,1172412,11814,0,0,18900,189,707897,7626,191296,2083,0,0
216,741337,7866,1172412,11814,0,0,18900,189,707897,7626,191296,2083,0,0
217,741337,7866,1172412,11814,0,0,18900,189,707897,7626,191296,2083,0,0
218,741337,7866,1172412,11814,0,0,18900,189,707897,7626,191296,2083,0,0
219,741337,7866,1172412,11814,0,0,18900,189,707897,7626,191296,2083,0,0
220,741337,7866,1172412,11814,0,0,18900,189,707897,7626,191296,2083,0,0
221,741337,7866,1172694,11817,0,0,18900,189,710302,7654,191388,2085,0,0
222,741337,7866,1172979,11820,0,0,18900,189,712891,7684,191479,2087,0,0
223,741337,7866,1173444,11825,0,0,18900,189,715199,7711,191569,2089,0,0
224,741337,7866,1174203,11833,0,0,18900,189,718057,7744,191657,2091,0,0
225,741337,7866,1178299,11876,0,0,18900,189,722593,7798,191787,2094,0,0
226,741337,7866,1182761,11923,0,0,18900,189,728544,7868,191915,2097,0,0
227,741337,7866,1188850,11987,0,0,18900,189,734504,7938,192041,2100,0,0
228,741337,7866,1194912,12051,0,0,18900,189,739899,8002,192164,2103,0,0
229,741337,7866,1207319,12181,0,0,18900,189,746820,8085,192358,2108,0,0
230,741337,7866,1221458,12329,0,0,18900,189,754523,8177,192549,2113,0,0
231,741337,7866,1236494,12487,0,0,18900,189,762608,8273,192737,2118,0,0
232,741337,7866,1252442,12655,0,0,18900,189,770503,8367,192921,2123,0,0
233,741337,7866,1273632,12877,0,0,18900,189,779554,8473,193137,2129,0,0
234,741337,7866,1298471,13137,0,0,18900,189,790914,8607,193348,2135,0,0
235,741337,7866,1319821,13362,0,0,18900,189,800522,8720,193500,2140,0,0
236,741337,7866,1340478,13580,0,0,18900,189,811214,8845,193647,2145,0,0
237,741337,7866,1360391,13791,0,0,18973,190,821671,8969,193791,2150,0,0
238,741337,7866,1378656,13984,0,0,19119,192,832174,9093,193931,2155,0,0
239,741512,7868,1394570,14153,0,0,19408,196,842318,9213,194068,2160,0,0
240,741764,7871,1407686,14293,0,0,19693,200,852467,9333,194202,2165,0,0
241,742137,7875,1421181,14437,0,0,20047,205,863412,9463,194333,2170,0,0
242,742499,7879,1434472,14579,0,0,20396,210,873272,9580,194460,2175,0,0
243,742853,7883,1444226,14684,0,0,20740,215,883831,9706,194584,2180,0,0
244,743219,7887,1453844,14787,0,0,21146,221,894303,9831,194704,2185,0,0
245,743753,7893,1462547,14881,0,0,21546,227,904771,9956,194822,2190,0,0
246,744286,7899,1471188,14974,0,0,21940,233,914610,10074,194937,2195,0,0
247,744641,7903,1478625,15054,0,0,22393,240,925139,10200,195050,2200,0,0
248,745100,7908,1484542,15118,0,0,22903,248,934476,10312,195160,2205,0,0
249,745463,7912,1490306,15180,0,0,23405,256,944488,10433,195270,2210,0,0
250,745984,7918,1493992,15220,0,0,23899,264,953963,10548,195379,2215,0,0
251,746495,7924,1498154,15265,0,0,24385,272,965779,10689,195488,2220,0,0
252,747036,7930,1501816,15304,0,0,24863,280,975398,10805,195568,2224,0,0
253,747664,7937,1526237,15561,0,0,25216,286,984355,10913,196069,2236,0,0
254,748109,7942,1528959,15590,0,0,25563,292,991798,11003,196157,2240,0,0
255,748567,7947,1530867,15610,0,0,25962,299,999417,11095,196244,2244,0,0
256,749191,7954,1531826,15620,0,0,26411,307,1007313,11191,196331,2248,0,0
257,749836,7961,1556222,15877,0,0,26633,311,1012902,11256,196391,2251,0,0
258,750207,7965,1557969,15895,0,0,26851,315,1017364,11310,196451,2254,0,0
259,750472,7968,1559622,15912,0,0,27065,319,1022417,11370,196511,2257,0,0
260,750819,7972,1560295,15919,0,0,27275,323,1026972,11424,196571,2260,0,0
261,751267,7977,1581518,16145,0,0,27481,327,1030291,11462,196756,2264,0,0
262,751643,7981,1582865,16159,0,0,27683,331,1033034,11493,196776,2265,0,0
263,752008,7985,1583831,16169,0,0,27881,335,1035695,11523,196796,2266,0,0
264,752369,7989,1584699,16178,0,0,28075,339,1038332,11553,196816,2267,0,0
265,752717,7993,1602447,16366,0,0,28075,339,1039133,11562,196981,2270,0,0
266,752717,7993,1603600,16378,0,0,28075,339,1039133,11562,196981,2270,0,0
267,752717,7993,1603893,16381,0,0,28075,339,1039133,11562,196981,2270,0,0
268,752717,7993,1604476,16387,0,0,28075,339,1039133,11562,196981,2270,0,0
269,752717,7993,1604960,16392,0,0,28075,339,1039133,11562,196981,2270,0,0
270,752717,7993,1605675,16400,0,0,28075,339,1039133,11562,196981,2270,0,0
271,752717,7993,1606817,16412,0,0,28075,339,1039133,11562,196981,2270,0,0
272,752800,7994,1607477,16419,0,0,28075,339,1039133,11562,196981,2270,0,0
273,752969,7996,1608301,16428,0,0,28075,339,1039133,11562,196981,2270,0,0
274,752969,7996,1609144,16437,0,0,28075,339,1039133,11562,196981,2270,0,0
275,753241,7999,1610457,16451,0,0,28075,339,1039133,11562,196981,2270,0,0
276,753331,8000,1612593,16474,0,0,28075,339,1039133,11562,196981,2270,0,0
277,753331,8000,1614826,16498,0,0,28075,339,1039133,11562,196981,2270,0,0
278,753596,8003,1617794,16529,0,0,28075,339,1039133,11562,196981,2270,0,0
279,753960,8007,1621902,16572,0,0,28075,339,1039133,11562,196981,2270,0,0
280,753960,8007,1626315,16619,0,0,28075,339,1039133,11562,196981,2270,0,0
281,753960,8007,1631915,16678,0,0,28075,339,1039133,11562,196981,2270,0,0
282,754417,8012,1638733,16750,0,0,28075,339,1039133,11562,196981,2270,0,0
283,754600,8014,1646670,16834,0,0,28075,339,1039133,11562,196981,2270,0,0
284,754852,8017,1655183,16924,0,0,28075,339,1039133,11562,196981,2270,0,0
285,754852,8017,1664185,17019,0,0,28075,339,1039133,11562,196981,2270,0,0
286,755012,8019,1674584,17129,0,0,28075,339,1039133,11562,196981,2270,0,0
287,755562,8025,1686138,17251,0,0,28075,339,1039133,11562,196981,2270,0,0
288,755562,8025,1696766,17363,0,0,28075,339,1039133,11562,196981,2270,0,0
289,756010,8030,1708054,17482,0,0,28075,339,1039133,11562,196981,2270,0,0
290,756010,8030,1715470,17561,0,0,28075,339,1039133,11562,196981,2270,0,0
291,756010,8030,1723391,17646,0,0,28075,339,1039133,11562,196981,2270,0,0
292,756010,8030,1730904,17726,0,0,28075,339,1039133,11562,196981,2270,0,0
293,756010,8030,1739673,17819,0,0,28075,339,1039133,11562,196981,2270,0,0
294,756104,8031,1747309,17900,0,0,28075,339,1039133,11562,196981,2270,0,0
295,756104,8031,1754120,17972,0,0,28075,339,1039133,11562,196981,2270,0,0
296,756104,8031,1760732,18042,0,0,28075,339,1039133,11562,196981,2270,0,0
297,756104,8031,1766329,18101,0,0,28075,339,1039133,11562,196981,2270,0,0
298,756104,8031,1772295,18164,0,0,28075,339,1039133,11562,196981,2270,0,0
299,756104,8031,1776192,18205,0,0,28075,339,1039133,11562,196981,2270,0,0
300,756104,8031,1779695,18242,0,0,28075,339,1039133,11562,196981,2270,0,0
301,756104,8031,1783900,18286,0,0,28075,339,1039133,11562,196981,2270,0,0
302,756104,8031,1787211,18321,0,0,28075,339,1039133,11562,196981,2270,0,0
303,756104,8031,1789870,18349,0,0,28075,339,1039133,11562,196981,2270,0,0
304,756104,8031,1793698,18389,0,0,28075,339,1039133,11562,196981,2270,0,0
305,756104,8031,1797698,18431,0,0,28075,339,1039133,11562,196981,2270,0,0
306,756104,8031,1800173,18457,0,0,28075,339,1039133,11562,196981,2270,0,0
307,756200,8032,1803808,18495,0,0,28075,339,1039133,11562,196981,2270,0,0
308,756200,8032,1806478,18523,0,0,28075,339,1039133,11562,196981,2270,0,0
309,756200,8032,1808852,18548,0,0,28075,339,1039133,11562,196981,2270,0,0
310,756200,8032,1811676,18578,0,0,28075,339,1039133,11562,196981,2270,0,0
311,756296,8033,1813570,18598,0,0,28075,339,1039133,11562,196981,2270,0,0
312,756296,8033,1815664,18620,0,0,28075,339,1039133,11562,196981,2270,0,0
313,756296,8033,1818123,18646,0,0,28075,339,1039133,11562,196981,2270,0,0
314,756296,8033,1820133,18667,0,0,28075,339,1039133,11562,196981,2270,0,0
315,756296,8033,1821748,18684,0,0,28075,339,1039133,11562,196981,2270,0,0
316,756296,8033,1823459,18702,0,0,28075,339,1039133,11562,196981,2270,0,0
317,756296,8033,1826433,18735,0,0,28192,341,1040957,11585,197001,2271,0,0
318,756296,8033,1831137,18787,0,0,28307,343,1043479,11616,197021,2272,0,0
319,756296,8033,1834828,18828,0,0,28420,345,1045651,11643,197041,2273,0,0
320,756296,8033,1838631,18870,0,0,28531,347,1048259,11675,197061,2274,0,0
321,756296,8033,1843306,18923,0,0,28806,352,1053000,11735,197107,2276,0,0
322,756392,8034,1848650,18983,0,0,29181,359,1057875,11796,197153,2278,0,0
323,756392,8034,1854540,19049,0,0,29497,365,1062634,11857,197198,2280,0,0
324,756488,8035,1859039,19100,0,0,29807,371,1068340,11928,197243,2282,0,0
325,756488,8035,1864498,19162,0,0,30111,377,1074778,12010,197327,2286,0,0
326,756488,8035,1870370,19228,0,0,30409,383,1081432,12095,197411,2290,0,0
327,756488,8035,1875138,19282,0,0,30701,389,1089373,12196,197495,2294,0,0
328,756488,8035,1879766,19335,0,0,30987,395,1096096,12282,197578,2298,0,0
329,756583,8036,1884701,19391,0,0,31457,405,1104062,12383,197681,2303,0,0
330,756583,8036,1889673,19447,0,0,31917,415,1113709,12503,197784,2308,0,0
331,756583,8036,1894393,19501,0,0,32367,425,1124410,12635,197886,2313,0,0
332,756678,8037,1899887,19563,0,0,32807,435,1133220,12745,197988,2318,0,0
333,756678,8037,1903888,19609,0,0,33238,445,1142238,12859,198048,2321,0,0
334,756678,8037,1908221,19658,0,0,33659,455,1151683,12977,198192,2328,0,0
335,756774,8038,1912392,19706,0,0,34029,464,1160244,13086,198293,2333,0,0
336,756870,8039,1917500,19763,0,0,34430,474,1168760,13193,198394,2338,0,0
337,757059,8041,1921725,19810,0,0,34822,484,1178004,13309,198495,2343,0,0
338,757059,8041,1925233,19849,0,0,35245,495,1187872,13434,198596,2348,0,0
339,757059,8041,1928787,19889,0,0,35619,505,1196039,13539,198676,2352,0,0
340,757155,8042,1933034,19936,0,0,35983,515,1205980,13664,198798,2358,0,0
341,757155,8042,1936765,19977,0,0,36269,523,1213391,13759,198899,2363,0,0
342,757347,8044,1940208,20015,0,0,36684,535,1221469,13864,198999,2368,0,0
343,757443,8045,1943191,20048,0,0,37020,545,1229355,13965,199079,2372,0,0
344,757538,8046,1946396,20083,0,0,37346,555,1236667,14060,199179,2377,0,0
345,757538,8046,1949451,20118,0,0,37662,565,1244794,14166,199259,2381,0,0
346,757538,8046,1952458,20152,0,0,37968,575,1252388,14265,199339,2385,0,0
347,757632,8047,1954243,20172,0,0,38264,585,1259428,14358,199419,2389,0,0
348,757632,8047,1956307,20195,0,0,38550,595,1265841,14443,199499,2393,0,0
349,757632,8047,1972791,20380,0,0,38772,603,1275053,14561,199559,2396,0,0
350,757726,8048,1974727,20402,0,0,38986,611,1285467,14692,199639,2400,0,0
351,757911,8050,1976725,20424,0,0,39192,619,1294972,14813,199699,2403,0,0
352,758005,8051,1978698,20446,0,0,39390,627,1302779,14914,199759,2406,0,0
353,758194,8053,1995989,20638,0,0,39486,631,1311324,15021,199979,2417,0,0
